dataset	cell	class	biotype	reads
published, mouse wells	340	multi	pseudogene	62
published, mouse wells	340	multi	tRNA	27
published, mouse wells	340	multi	MtRrna	12
published, mouse wells	340	multi	UnitaryPseudogene	11
published, mouse wells	340	multi	PolymorphicPseudogene	8
published, mouse wells	340	multi	MtTrna	2
published, mouse wells	340	single	ProteinCoding	716222
published, mouse wells	340	single	lncRNA	23072
published, mouse wells	340	single	ribozyme	2822
published, mouse wells	340	single	snoRNA	1869
published, mouse wells	340	single	TEC	1862
published, mouse wells	340	single	ProcessedPseudogene	1808
published, mouse wells	340	single	miRNA	877
published, mouse wells	340	single	TranscribedUnitaryPseudogene	489
published, mouse wells	340	single	TranscribedProcessedPseudogene	408
published, mouse wells	340	single	TranscribedUnprocessedPseudogene	352
published, mouse wells	340	single	snRNA	249
published, mouse wells	340	single	UnprocessedPseudogene	202
published, mouse wells	340	single	MiscRna	174
published, mouse wells	340	single	PolymorphicPseudogene	166
published, mouse wells	340	single	scaRNA	94
published, mouse wells	340	single	tRNA	72
published, mouse wells	340	single	UnitaryPseudogene	27
published, mouse wells	340	single	MtRrna	23
published, mouse wells	340	single	MtTrna	14
published, mouse wells	340	single	rRNA	4
published, mouse wells	340	single	IgVPseudogene	1
published, mouse wells	340	single	pseudogene	1
published, mouse wells	342	multi	ProteinCoding	41950
published, mouse wells	342	multi	ProcessedPseudogene	19115
published, mouse wells	342	multi	MiscRna	5408
published, mouse wells	342	multi	UnprocessedPseudogene	3647
published, mouse wells	342	multi	lncRNA	3626
published, mouse wells	342	multi	TranscribedProcessedPseudogene	2726
published, mouse wells	342	multi	miRNA	1674
published, mouse wells	342	multi	TranscribedUnprocessedPseudogene	1105
published, mouse wells	342	multi	snoRNA	687
published, mouse wells	342	multi	snRNA	239
published, mouse wells	342	multi	TEC	124
published, mouse wells	342	multi	ribozyme	100
published, mouse wells	342	multi	pseudogene	49
published, mouse wells	342	multi	TranscribedUnitaryPseudogene	40
published, mouse wells	342	multi	UnitaryPseudogene	6
published, mouse wells	342	multi	PolymorphicPseudogene	5
published, mouse wells	342	multi	tRNA	2
published, mouse wells	342	multi	MtRrna	1
published, mouse wells	342	single	ProteinCoding	335904
published, mouse wells	342	single	lncRNA	10340
published, mouse wells	342	single	ribozyme	1499
published, mouse wells	342	single	ProcessedPseudogene	1129
published, mouse wells	342	single	snoRNA	913
published, mouse wells	342	single	TEC	722
published, mouse wells	342	single	miRNA	330
published, mouse wells	342	single	TranscribedProcessedPseudogene	273
published, mouse wells	342	single	TranscribedUnitaryPseudogene	256
published, mouse wells	342	single	TranscribedUnprocessedPseudogene	205
published, mouse wells	342	single	UnprocessedPseudogene	160
published, mouse wells	342	single	MiscRna	112
published, mouse wells	342	single	scaRNA	75
published, mouse wells	342	single	snRNA	64
published, mouse wells	342	single	PolymorphicPseudogene	47
published, mouse wells	342	single	tRNA	21
published, mouse wells	342	single	UnitaryPseudogene	20
published, mouse wells	342	single	MtRrna	14
published, mouse wells	342	single	pseudogene	12
published, mouse wells	342	single	MtTrna	7
published, mouse wells	342	single	rRNA	6
published, mouse wells	342	single	TrCGene	1
published, mouse wells	344	multi	ProteinCoding	30169
published, mouse wells	344	multi	ProcessedPseudogene	12015
published, mouse wells	344	multi	UnprocessedPseudogene	3070
published, mouse wells	344	multi	lncRNA	2862
published, mouse wells	344	multi	MiscRna	2349
published, mouse wells	344	multi	TranscribedProcessedPseudogene	1958
published, mouse wells	344	multi	miRNA	961
published, mouse wells	344	multi	TranscribedUnprocessedPseudogene	863
published, mouse wells	344	multi	snoRNA	452
published, mouse wells	344	multi	snRNA	103
published, mouse wells	344	multi	TEC	84
published, mouse wells	344	multi	ribozyme	58
published, mouse wells	344	multi	TranscribedUnitaryPseudogene	32
published, mouse wells	344	multi	pseudogene	20
published, mouse wells	344	multi	PolymorphicPseudogene	12
published, mouse wells	344	multi	UnitaryPseudogene	9
published, mouse wells	344	multi	tRNA	8
published, mouse wells	344	multi	MtRrna	3
published, mouse wells	344	multi	MtTrna	2
published, mouse wells	344	multi	rRNA	1
published, mouse wells	344	single	ProteinCoding	272631
published, mouse wells	344	single	lncRNA	6964
published, mouse wells	344	single	TEC	754
published, mouse wells	344	single	ProcessedPseudogene	587
published, mouse wells	344	single	snoRNA	483
published, mouse wells	344	single	ribozyme	472
published, mouse wells	344	single	miRNA	311
published, mouse wells	344	single	TranscribedProcessedPseudogene	250
published, mouse wells	344	single	TranscribedUnprocessedPseudogene	190
published, mouse wells	344	single	UnprocessedPseudogene	110
published, mouse wells	344	single	MiscRna	92
published, mouse wells	344	single	TranscribedUnitaryPseudogene	85
published, mouse wells	344	single	PolymorphicPseudogene	68
published, mouse wells	344	single	snRNA	42
published, mouse wells	344	single	tRNA	39
published, mouse wells	344	single	scaRNA	31
published, mouse wells	344	single	MtRrna	14
published, mouse wells	344	single	pseudogene	13
published, mouse wells	344	single	rRNA	12
published, mouse wells	344	single	MtTrna	9
published, mouse wells	344	single	UnitaryPseudogene	5
published, mouse wells	346	multi	ProteinCoding	11201
published, mouse wells	346	multi	ProcessedPseudogene	4512
published, mouse wells	346	multi	UnprocessedPseudogene	1415
published, mouse wells	346	multi	lncRNA	1114
published, mouse wells	346	multi	MiscRna	793
published, mouse wells	346	multi	TranscribedProcessedPseudogene	720
published, mouse wells	346	multi	miRNA	380
published, mouse wells	346	multi	TranscribedUnprocessedPseudogene	343
published, mouse wells	346	multi	snoRNA	152
published, mouse wells	346	multi	snRNA	48
published, mouse wells	346	multi	TranscribedUnitaryPseudogene	27
published, mouse wells	346	multi	ribozyme	19
published, mouse wells	346	multi	TEC	17
published, mouse wells	346	multi	pseudogene	17
published, mouse wells	346	multi	UnitaryPseudogene	5
published, mouse wells	346	multi	MtRrna	3
published, mouse wells	346	multi	MtTrna	2
published, mouse wells	346	multi	PolymorphicPseudogene	2
published, mouse wells	346	multi	tRNA	1
published, mouse wells	346	single	ProteinCoding	91274
published, mouse wells	346	single	lncRNA	2934
published, mouse wells	346	single	TEC	286
published, mouse wells	346	single	ribozyme	255
published, mouse wells	346	single	ProcessedPseudogene	221
published, mouse wells	346	single	snoRNA	143
published, mouse wells	346	single	miRNA	140
published, mouse wells	346	single	TranscribedUnprocessedPseudogene	100
published, mouse wells	346	single	TranscribedUnitaryPseudogene	75
published, mouse wells	346	single	TranscribedProcessedPseudogene	62
published, mouse wells	346	single	UnprocessedPseudogene	46
published, mouse wells	346	single	MiscRna	24
published, mouse wells	346	single	PolymorphicPseudogene	12
published, mouse wells	346	single	scaRNA	11
published, mouse wells	346	single	snRNA	11
published, mouse wells	346	single	MtRrna	9
published, mouse wells	346	single	tRNA	4
published, mouse wells	346	single	MtTrna	2
published, mouse wells	346	single	UnitaryPseudogene	1
published, mouse wells	348	multi	ProteinCoding	64998
published, mouse wells	348	multi	ProcessedPseudogene	26990
published, mouse wells	348	multi	MiscRna	11074
published, mouse wells	348	multi	lncRNA	6362
published, mouse wells	348	multi	UnprocessedPseudogene	5339
published, mouse wells	348	multi	TranscribedProcessedPseudogene	4292
published, mouse wells	348	multi	miRNA	2830
published, mouse wells	348	multi	TranscribedUnprocessedPseudogene	1936
published, mouse wells	348	multi	snoRNA	1348
published, mouse wells	348	multi	snRNA	606
published, mouse wells	348	multi	TEC	187
published, mouse wells	348	multi	ribozyme	156
published, mouse wells	348	multi	pseudogene	72
published, mouse wells	348	multi	TranscribedUnitaryPseudogene	67
published, mouse wells	348	multi	tRNA	8
published, mouse wells	348	multi	MtRrna	3
published, mouse wells	348	multi	TrVGene	2
published, mouse wells	348	multi	UnitaryPseudogene	2
published, mouse wells	348	multi	IgCGene	1
published, mouse wells	348	multi	MtTrna	1
published, mouse wells	348	multi	PolymorphicPseudogene	1
published, mouse wells	348	single	ProteinCoding	540537
published, mouse wells	348	single	lncRNA	15042
published, mouse wells	348	single	ribozyme	2241
published, mouse wells	348	single	snoRNA	1451
published, mouse wells	348	single	TEC	1355
published, mouse wells	348	single	ProcessedPseudogene	1306
published, mouse wells	348	single	miRNA	640
published, mouse wells	348	single	TranscribedUnprocessedPseudogene	539
published, mouse wells	348	single	TranscribedProcessedPseudogene	302
published, mouse wells	348	single	UnprocessedPseudogene	244
published, mouse wells	348	single	MiscRna	176
published, mouse wells	348	single	TranscribedUnitaryPseudogene	144
published, mouse wells	348	single	PolymorphicPseudogene	136
published, mouse wells	348	single	scaRNA	136
published, mouse wells	348	single	snRNA	134
published, mouse wells	348	single	UnitaryPseudogene	33
published, mouse wells	348	single	MtRrna	21
published, mouse wells	348	single	MtTrna	20
published, mouse wells	348	single	tRNA	17
published, mouse wells	348	single	rRNA	12
published, mouse wells	348	single	pseudogene	10
published, mouse wells	350	multi	ProteinCoding	32317
published, mouse wells	350	multi	ProcessedPseudogene	14847
published, mouse wells	350	multi	UnprocessedPseudogene	3655
published, mouse wells	350	multi	MiscRna	3159
published, mouse wells	350	multi	lncRNA	2969
published, mouse wells	350	multi	TranscribedProcessedPseudogene	2158
published, mouse wells	350	multi	miRNA	1374
published, mouse wells	350	multi	TranscribedUnprocessedPseudogene	838
published, mouse wells	350	multi	snoRNA	546
published, mouse wells	350	multi	TEC	134
published, mouse wells	350	multi	snRNA	114
published, mouse wells	350	multi	pseudogene	66
published, mouse wells	350	multi	ribozyme	62
published, mouse wells	350	multi	TranscribedUnitaryPseudogene	32
published, mouse wells	350	multi	tRNA	15
published, mouse wells	350	multi	PolymorphicPseudogene	11
published, mouse wells	350	multi	rRNA	4
published, mouse wells	350	multi	MtRrna	3
published, mouse wells	350	multi	MtTrna	2
published, mouse wells	350	multi	UnitaryPseudogene	2
published, mouse wells	350	multi	IgCGene	1
published, mouse wells	350	single	ProteinCoding	264794
published, mouse wells	350	single	lncRNA	7318
published, mouse wells	350	single	ribozyme	806
published, mouse wells	350	single	ProcessedPseudogene	788
published, mouse wells	350	single	TEC	726
published, mouse wells	350	single	snoRNA	537
published, mouse wells	350	single	miRNA	312
published, mouse wells	350	single	TranscribedUnitaryPseudogene	238
published, mouse wells	350	single	TranscribedUnprocessedPseudogene	222
published, mouse wells	350	single	TranscribedProcessedPseudogene	152
published, mouse wells	350	single	UnprocessedPseudogene	128
published, mouse wells	350	single	MiscRna	77
published, mouse wells	350	single	snRNA	52
published, mouse wells	350	single	scaRNA	48
published, mouse wells	350	single	MtTrna	26
published, mouse wells	350	single	tRNA	26
published, mouse wells	350	single	MtRrna	14
published, mouse wells	350	single	UnitaryPseudogene	13
published, mouse wells	350	single	PolymorphicPseudogene	10
published, mouse wells	350	single	rRNA	6
published, mouse wells	350	single	pseudogene	4
published, mouse wells	352	multi	ProteinCoding	58766
published, mouse wells	352	multi	ProcessedPseudogene	25414
published, mouse wells	352	multi	UnprocessedPseudogene	7449
published, mouse wells	352	multi	lncRNA	5696
published, mouse wells	352	multi	MiscRna	4363
published, mouse wells	352	multi	TranscribedProcessedPseudogene	3649
published, mouse wells	352	multi	TranscribedUnprocessedPseudogene	2063
published, mouse wells	352	multi	miRNA	1785
published, mouse wells	352	multi	snoRNA	681
published, mouse wells	352	multi	ribozyme	176
published, mouse wells	352	multi	snRNA	168
published, mouse wells	352	multi	TEC	157
published, mouse wells	352	multi	pseudogene	92
published, mouse wells	352	multi	TranscribedUnitaryPseudogene	75
published, mouse wells	352	multi	UnitaryPseudogene	19
published, mouse wells	352	multi	tRNA	18
published, mouse wells	352	multi	MtRrna	16
published, mouse wells	352	multi	MtTrna	9
published, mouse wells	352	multi	PolymorphicPseudogene	6
published, mouse wells	352	single	ProteinCoding	522597
published, mouse wells	352	single	lncRNA	17480
published, mouse wells	352	single	TEC	1670
published, mouse wells	352	single	ProcessedPseudogene	1279
published, mouse wells	352	single	ribozyme	1204
published, mouse wells	352	single	snoRNA	1064
published, mouse wells	352	single	miRNA	520
published, mouse wells	352	single	TranscribedUnprocessedPseudogene	469
published, mouse wells	352	single	TranscribedProcessedPseudogene	342
published, mouse wells	352	single	UnprocessedPseudogene	309
published, mouse wells	352	single	TranscribedUnitaryPseudogene	263
published, mouse wells	352	single	PolymorphicPseudogene	193
published, mouse wells	352	single	MiscRna	149
published, mouse wells	352	single	scaRNA	90
published, mouse wells	352	single	snRNA	62
published, mouse wells	352	single	MtTrna	35
published, mouse wells	352	single	tRNA	31
published, mouse wells	352	single	MtRrna	30
published, mouse wells	352	single	UnitaryPseudogene	16
published, mouse wells	352	single	rRNA	7
published, mouse wells	352	single	pseudogene	4
published, mouse wells	354	multi	ProteinCoding	30368
published, mouse wells	354	multi	ProcessedPseudogene	13263
published, mouse wells	354	multi	lncRNA	3363
published, mouse wells	354	multi	MiscRna	3033
published, mouse wells	354	multi	UnprocessedPseudogene	2122
published, mouse wells	354	multi	TranscribedProcessedPseudogene	1714
published, mouse wells	354	multi	TranscribedUnprocessedPseudogene	1166
published, mouse wells	354	multi	miRNA	737
published, mouse wells	354	multi	snoRNA	509
published, mouse wells	354	multi	snRNA	167
published, mouse wells	354	multi	TEC	125
published, mouse wells	354	multi	pseudogene	51
published, mouse wells	354	multi	TranscribedUnitaryPseudogene	38
published, mouse wells	354	multi	ribozyme	38
published, mouse wells	354	multi	UnitaryPseudogene	9
published, mouse wells	354	multi	PolymorphicPseudogene	7
published, mouse wells	354	multi	MtRrna	1
published, mouse wells	354	multi	tRNA	1
published, mouse wells	354	single	ProteinCoding	301194
published, mouse wells	354	single	lncRNA	8810
published, mouse wells	354	single	TEC	974
published, mouse wells	354	single	ribozyme	935
published, mouse wells	354	single	ProcessedPseudogene	718
published, mouse wells	354	single	snoRNA	615
published, mouse wells	354	single	miRNA	345
published, mouse wells	354	single	TranscribedUnprocessedPseudogene	241
published, mouse wells	354	single	TranscribedUnitaryPseudogene	228
published, mouse wells	354	single	TranscribedProcessedPseudogene	120
published, mouse wells	354	single	UnprocessedPseudogene	116
published, mouse wells	354	single	MiscRna	83
published, mouse wells	354	single	scaRNA	65
published, mouse wells	354	single	snRNA	57
published, mouse wells	354	single	PolymorphicPseudogene	33
published, mouse wells	354	single	tRNA	11
published, mouse wells	354	single	MtTrna	10
published, mouse wells	354	single	UnitaryPseudogene	6
published, mouse wells	354	single	MtRrna	5
published, mouse wells	354	single	rRNA	5
published, mouse wells	354	single	IgCGene	1
published, mouse wells	356	multi	ProteinCoding	90587
published, mouse wells	356	multi	MiscRna	30133
published, mouse wells	356	multi	ProcessedPseudogene	29732
published, mouse wells	356	multi	UnprocessedPseudogene	7194
published, mouse wells	356	multi	lncRNA	7173
published, mouse wells	356	multi	miRNA	5985
published, mouse wells	356	multi	TranscribedProcessedPseudogene	4447
published, mouse wells	356	multi	snRNA	2451
published, mouse wells	356	multi	snoRNA	2217
published, mouse wells	356	multi	TranscribedUnprocessedPseudogene	1602
published, mouse wells	356	multi	ribozyme	204
published, mouse wells	356	multi	TEC	195
published, mouse wells	356	multi	pseudogene	103
published, mouse wells	356	multi	tRNA	69
published, mouse wells	356	multi	TranscribedUnitaryPseudogene	57
published, mouse wells	356	multi	UnitaryPseudogene	19
published, mouse wells	356	multi	MtRrna	17
published, mouse wells	356	multi	MtTrna	15
published, mouse wells	356	multi	rRNA	5
published, mouse wells	356	multi	PolymorphicPseudogene	4
published, mouse wells	356	multi	IgVPseudogene	1
published, mouse wells	356	multi	TrCGene	1
published, mouse wells	356	single	ProteinCoding	618382
published, mouse wells	356	single	lncRNA	19883
published, mouse wells	356	single	ribozyme	4035
published, mouse wells	356	single	snoRNA	2456
published, mouse wells	356	single	TEC	1631
published, mouse wells	356	single	ProcessedPseudogene	1616
published, mouse wells	356	single	miRNA	724
published, mouse wells	356	single	snRNA	635
published, mouse wells	356	single	TranscribedProcessedPseudogene	470
published, mouse wells	356	single	TranscribedUnprocessedPseudogene	463
published, mouse wells	356	single	MiscRna	325
published, mouse wells	356	single	UnprocessedPseudogene	245
published, mouse wells	356	single	PolymorphicPseudogene	183
published, mouse wells	356	single	scaRNA	176
published, mouse wells	356	single	TranscribedUnitaryPseudogene	140
published, mouse wells	356	single	tRNA	85
published, mouse wells	356	single	MtRrna	71
published, mouse wells	356	single	MtTrna	47
published, mouse wells	356	single	rRNA	20
published, mouse wells	356	single	pseudogene	17
published, mouse wells	356	single	UnitaryPseudogene	11
published, mouse wells	356	single	TrVPseudogene	2
published, mouse wells	358	multi	ProteinCoding	43504
published, mouse wells	358	multi	ProcessedPseudogene	16830
published, mouse wells	358	multi	MiscRna	8859
published, mouse wells	358	multi	lncRNA	4022
published, mouse wells	358	multi	UnprocessedPseudogene	3354
published, mouse wells	358	multi	TranscribedProcessedPseudogene	2518
published, mouse wells	358	multi	miRNA	2140
published, mouse wells	358	multi	TranscribedUnprocessedPseudogene	1245
published, mouse wells	358	multi	snoRNA	865
published, mouse wells	358	multi	snRNA	435
published, mouse wells	358	multi	TEC	223
published, mouse wells	358	multi	ribozyme	107
published, mouse wells	358	multi	pseudogene	29
published, mouse wells	358	multi	TranscribedUnitaryPseudogene	28
published, mouse wells	358	multi	MtRrna	5
published, mouse wells	358	multi	PolymorphicPseudogene	5
published, mouse wells	358	multi	tRNA	4
published, mouse wells	358	multi	MtTrna	2
published, mouse wells	358	multi	UnitaryPseudogene	2
published, mouse wells	358	multi	scaRNA	1
published, mouse wells	358	single	ProteinCoding	355192
published, mouse wells	358	single	lncRNA	8755
published, mouse wells	358	single	ribozyme	1621
published, mouse wells	358	single	ProcessedPseudogene	1034
published, mouse wells	358	single	snoRNA	976
published, mouse wells	358	single	TEC	853
published, mouse wells	358	single	miRNA	412
published, mouse wells	358	single	TranscribedUnprocessedPseudogene	235
published, mouse wells	358	single	TranscribedProcessedPseudogene	216
published, mouse wells	358	single	UnprocessedPseudogene	169
published, mouse wells	358	single	snRNA	115
published, mouse wells	358	single	scaRNA	96
published, mouse wells	358	single	MiscRna	82
published, mouse wells	358	single	PolymorphicPseudogene	76
published, mouse wells	358	single	TranscribedUnitaryPseudogene	72
published, mouse wells	358	single	MtTrna	18
published, mouse wells	358	single	tRNA	18
published, mouse wells	358	single	MtRrna	16
published, mouse wells	358	single	UnitaryPseudogene	6
published, mouse wells	358	single	IgVPseudogene	4
published, mouse wells	358	single	pseudogene	2
published, mouse wells	358	single	rRNA	1
published, mouse wells	359	multi	ProteinCoding	41065
published, mouse wells	359	multi	ProcessedPseudogene	18352
published, mouse wells	359	multi	MiscRna	3973
published, mouse wells	359	multi	lncRNA	3906
published, mouse wells	359	multi	UnprocessedPseudogene	3891
published, mouse wells	359	multi	TranscribedProcessedPseudogene	2500
published, mouse wells	359	multi	miRNA	1472
published, mouse wells	359	multi	TranscribedUnprocessedPseudogene	1254
published, mouse wells	359	multi	snoRNA	710
published, mouse wells	359	multi	snRNA	108
published, mouse wells	359	multi	TEC	90
published, mouse wells	359	multi	ribozyme	73
published, mouse wells	359	multi	TranscribedUnitaryPseudogene	46
published, mouse wells	359	multi	pseudogene	37
published, mouse wells	359	multi	tRNA	6
published, mouse wells	359	multi	UnitaryPseudogene	5
published, mouse wells	359	multi	MtRrna	2
published, mouse wells	359	multi	PolymorphicPseudogene	2
published, mouse wells	359	multi	MtTrna	1
published, mouse wells	359	multi	TrVGene	1
published, mouse wells	359	single	ProteinCoding	362506
published, mouse wells	359	single	lncRNA	10872
published, mouse wells	359	single	ribozyme	1182
published, mouse wells	359	single	TEC	1077
published, mouse wells	359	single	ProcessedPseudogene	929
published, mouse wells	359	single	snoRNA	642
published, mouse wells	359	single	miRNA	450
published, mouse wells	359	single	TranscribedUnprocessedPseudogene	310
published, mouse wells	359	single	TranscribedProcessedPseudogene	198
published, mouse wells	359	single	TranscribedUnitaryPseudogene	148
published, mouse wells	359	single	UnprocessedPseudogene	142
published, mouse wells	359	single	MiscRna	98
published, mouse wells	359	single	scaRNA	76
published, mouse wells	359	single	PolymorphicPseudogene	62
published, mouse wells	359	single	snRNA	46
published, mouse wells	359	single	tRNA	24
published, mouse wells	359	single	MtRrna	20
published, mouse wells	359	single	MtTrna	12
published, mouse wells	359	single	pseudogene	6
published, mouse wells	359	single	rRNA	3
published, mouse wells	362	multi	ProteinCoding	42922
published, mouse wells	362	multi	ProcessedPseudogene	19464
published, mouse wells	362	multi	MiscRna	6147
published, mouse wells	362	multi	lncRNA	3588
published, mouse wells	362	multi	UnprocessedPseudogene	2786
published, mouse wells	362	multi	TranscribedProcessedPseudogene	2724
published, mouse wells	362	multi	miRNA	1727
published, mouse wells	362	multi	snoRNA	832
published, mouse wells	362	multi	TranscribedUnprocessedPseudogene	723
published, mouse wells	362	multi	snRNA	173
published, mouse wells	362	multi	ribozyme	150
published, mouse wells	362	multi	TEC	72
published, mouse wells	362	multi	pseudogene	36
published, mouse wells	362	multi	TranscribedUnitaryPseudogene	30
published, mouse wells	362	multi	tRNA	7
published, mouse wells	362	multi	PolymorphicPseudogene	5
published, mouse wells	362	multi	UnitaryPseudogene	5
published, mouse wells	362	multi	MtRrna	3
published, mouse wells	362	multi	MtTrna	1
published, mouse wells	362	single	ProteinCoding	344951
published, mouse wells	362	single	lncRNA	8658
published, mouse wells	362	single	ribozyme	1438
published, mouse wells	362	single	ProcessedPseudogene	946
published, mouse wells	362	single	snoRNA	859
published, mouse wells	362	single	TEC	841
published, mouse wells	362	single	miRNA	417
published, mouse wells	362	single	TranscribedUnitaryPseudogene	234
published, mouse wells	362	single	TranscribedUnprocessedPseudogene	173
published, mouse wells	362	single	TranscribedProcessedPseudogene	161
published, mouse wells	362	single	UnprocessedPseudogene	111
published, mouse wells	362	single	MiscRna	108
published, mouse wells	362	single	PolymorphicPseudogene	86
published, mouse wells	362	single	snRNA	70
published, mouse wells	362	single	scaRNA	65
published, mouse wells	362	single	tRNA	34
published, mouse wells	362	single	UnitaryPseudogene	21
published, mouse wells	362	single	MtRrna	14
published, mouse wells	362	single	MtTrna	14
published, mouse wells	362	single	rRNA	7
published, mouse wells	362	single	pseudogene	4
published, mouse wells	364	multi	ProteinCoding	17997
published, mouse wells	364	multi	ProcessedPseudogene	8441
published, mouse wells	364	multi	UnprocessedPseudogene	2041
published, mouse wells	364	multi	lncRNA	1975
published, mouse wells	364	multi	TranscribedProcessedPseudogene	1172
published, mouse wells	364	multi	MiscRna	1149
published, mouse wells	364	multi	miRNA	426
published, mouse wells	364	multi	TranscribedUnprocessedPseudogene	402
published, mouse wells	364	multi	TEC	132
published, mouse wells	364	multi	snoRNA	132
published, mouse wells	364	multi	ribozyme	50
published, mouse wells	364	multi	snRNA	39
published, mouse wells	364	multi	TranscribedUnitaryPseudogene	24
published, mouse wells	364	multi	pseudogene	18
published, mouse wells	364	multi	UnitaryPseudogene	4
published, mouse wells	364	multi	IgVPseudogene	1
published, mouse wells	364	multi	MtRrna	1
published, mouse wells	364	multi	TrCGene	1
published, mouse wells	364	multi	scaRNA	1
published, mouse wells	364	single	ProteinCoding	129278
published, mouse wells	364	single	lncRNA	4346
published, mouse wells	364	single	ProcessedPseudogene	377
published, mouse wells	364	single	TEC	346
published, mouse wells	364	single	ribozyme	284
published, mouse wells	364	single	miRNA	239
published, mouse wells	364	single	snoRNA	181
published, mouse wells	364	single	TranscribedUnprocessedPseudogene	135
published, mouse wells	364	single	TranscribedProcessedPseudogene	103
published, mouse wells	364	single	PolymorphicPseudogene	74
published, mouse wells	364	single	TranscribedUnitaryPseudogene	58
published, mouse wells	364	single	UnprocessedPseudogene	44
published, mouse wells	364	single	scaRNA	40
published, mouse wells	364	single	MiscRna	31
published, mouse wells	364	single	snRNA	12
published, mouse wells	364	single	MtRrna	9
published, mouse wells	364	single	pseudogene	9
published, mouse wells	364	single	UnitaryPseudogene	6
published, mouse wells	364	single	MtTrna	3
published, mouse wells	364	single	rRNA	1
published, mouse wells	366	multi	ProteinCoding	8446
published, mouse wells	366	multi	ProcessedPseudogene	4219
published, mouse wells	366	multi	UnprocessedPseudogene	1104
published, mouse wells	366	multi	lncRNA	918
published, mouse wells	366	multi	TranscribedProcessedPseudogene	629
published, mouse wells	366	multi	MiscRna	286
published, mouse wells	366	multi	TranscribedUnprocessedPseudogene	257
published, mouse wells	366	multi	miRNA	160
published, mouse wells	366	multi	snoRNA	55
published, mouse wells	366	multi	TEC	52
published, mouse wells	366	multi	snRNA	15
published, mouse wells	366	multi	pseudogene	11
published, mouse wells	366	multi	TranscribedUnitaryPseudogene	8
published, mouse wells	366	multi	MtRrna	5
published, mouse wells	366	multi	ribozyme	3
published, mouse wells	366	multi	UnitaryPseudogene	1
published, mouse wells	366	single	ProteinCoding	60569
published, mouse wells	366	single	lncRNA	1809
published, mouse wells	366	single	ProcessedPseudogene	185
published, mouse wells	366	single	TEC	157
published, mouse wells	366	single	snoRNA	101
published, mouse wells	366	single	ribozyme	96
published, mouse wells	366	single	miRNA	88
published, mouse wells	366	single	TranscribedProcessedPseudogene	75
published, mouse wells	366	single	TranscribedUnprocessedPseudogene	42
published, mouse wells	366	single	PolymorphicPseudogene	37
published, mouse wells	366	single	MiscRna	26
published, mouse wells	366	single	UnprocessedPseudogene	25
published, mouse wells	366	single	scaRNA	9
published, mouse wells	366	single	snRNA	9
published, mouse wells	366	single	TranscribedUnitaryPseudogene	6
published, mouse wells	366	single	tRNA	3
published, mouse wells	366	single	MtTrna	1
published, mouse wells	366	single	rRNA	1
published, mouse wells	368	multi	ProteinCoding	82232
published, mouse wells	368	multi	ProcessedPseudogene	30121
published, mouse wells	368	multi	MiscRna	27510
published, mouse wells	368	multi	miRNA	5811
published, mouse wells	368	multi	lncRNA	5777
published, mouse wells	368	multi	UnprocessedPseudogene	4655
published, mouse wells	368	multi	TranscribedProcessedPseudogene	4574
published, mouse wells	368	multi	snRNA	2336
published, mouse wells	368	multi	TranscribedUnprocessedPseudogene	2297
published, mouse wells	368	multi	snoRNA	2066
published, mouse wells	368	multi	TEC	929
published, mouse wells	368	multi	ribozyme	310
published, mouse wells	368	multi	pseudogene	114
published, mouse wells	368	multi	TranscribedUnitaryPseudogene	80
published, mouse wells	368	multi	tRNA	19
published, mouse wells	368	multi	MtTrna	9
published, mouse wells	368	multi	MtRrna	6
published, mouse wells	368	multi	UnitaryPseudogene	6
published, mouse wells	368	multi	PolymorphicPseudogene	4
published, mouse wells	368	multi	IgCGene	2
published, mouse wells	368	multi	IgVPseudogene	1
published, mouse wells	368	multi	scaRNA	1
published, mouse wells	368	single	ProteinCoding	567079
published, mouse wells	368	single	lncRNA	16788
published, mouse wells	368	single	ribozyme	4196
published, mouse wells	368	single	snoRNA	2851
published, mouse wells	368	single	TEC	1621
published, mouse wells	368	single	ProcessedPseudogene	1580
published, mouse wells	368	single	miRNA	764
published, mouse wells	368	single	snRNA	715
published, mouse wells	368	single	TranscribedProcessedPseudogene	425
published, mouse wells	368	single	TranscribedUnprocessedPseudogene	394
published, mouse wells	368	single	UnprocessedPseudogene	303
published, mouse wells	368	single	PolymorphicPseudogene	237
published, mouse wells	368	single	MiscRna	225
published, mouse wells	368	single	TranscribedUnitaryPseudogene	206
published, mouse wells	368	single	scaRNA	160
published, mouse wells	368	single	tRNA	38
published, mouse wells	368	single	MtRrna	25
published, mouse wells	368	single	UnitaryPseudogene	15
published, mouse wells	368	single	MtTrna	13
published, mouse wells	368	single	IgVPseudogene	10
published, mouse wells	368	single	pseudogene	8
published, mouse wells	368	single	rRNA	7
published, mouse wells	368	single	TrVGene	1
published, mouse wells	370	multi	ProteinCoding	121589
published, mouse wells	370	multi	MiscRna	45045
published, mouse wells	370	multi	ProcessedPseudogene	38040
published, mouse wells	370	multi	lncRNA	9961
published, mouse wells	370	multi	miRNA	7498
published, mouse wells	370	multi	UnprocessedPseudogene	7208
published, mouse wells	370	multi	TranscribedProcessedPseudogene	5876
published, mouse wells	370	multi	snoRNA	3865
published, mouse wells	370	multi	snRNA	3453
