dataset	cell	class	ngenes	reads
own library, 75 nt	007	multi	5	337690
own library, 75 nt	007	multi	6	47901
own library, 75 nt	007	multi	7	223680
own library, 75 nt	007	multi	8	29818
own library, 75 nt	007	multi	9	78326
own library, 75 nt	007	multi	10	48484
own library, 75 nt	007	multi	11	13970
own library, 75 nt	007	multi	12	53762
own library, 75 nt	007	multi	13	43901
own library, 75 nt	007	multi	14	8555
own library, 75 nt	007	multi	15	16554
own library, 75 nt	007	multi	16	2498
own library, 75 nt	007	multi	17	2203
own library, 75 nt	007	multi	18	1947
own library, 75 nt	007	multi	19	1220
own library, 75 nt	007	multi	20	6517
own library, 75 nt	007	single	1	3248348
own library, 75 nt	007	single	2	254532
own library, 75 nt	007	single	3	20518
own library, 75 nt	007	single	4	1320
own library, 75 nt	007	single	5	12
own library, 75 nt	007	single	6	17
own library, 75 nt	007	single	7	13
own library, 75 nt	007	single	8	2
own library, 75 nt	007	single	9	2
own library, 75 nt	007	single	10	2
own library, 75 nt	007	single	14	5
own library, 75 nt	007	single	15	33
own library, 75 nt	007	single	16	16
own library, 75 nt	007	single	17	2
own library, 75 nt	007	single	18	9
own library, 75 nt	007	single	19	10
own library, 75 nt	007	single	20	221
own library, 75 nt	008	multi	1	164524
own library, 75 nt	008	multi	2	528413
own library, 75 nt	008	multi	3	115939
own library, 75 nt	008	multi	4	98029
own library, 75 nt	008	multi	5	154290
own library, 75 nt	008	multi	6	25190
own library, 75 nt	008	multi	7	98607
own library, 75 nt	008	multi	8	17129
own library, 75 nt	008	multi	9	41093
own library, 75 nt	008	multi	10	19796
own library, 75 nt	008	multi	11	9650
own library, 75 nt	008	multi	12	39104
own library, 75 nt	008	multi	13	26109
own library, 75 nt	008	multi	14	5713
own library, 75 nt	008	multi	15	12135
own library, 75 nt	008	multi	16	1335
own library, 75 nt	008	multi	17	1575
own library, 75 nt	008	multi	18	986
own library, 75 nt	008	multi	19	692
own library, 75 nt	008	multi	20	3700
own library, 75 nt	008	single	1	1806575
own library, 75 nt	008	single	2	127991
own library, 75 nt	008	single	3	11038
own library, 75 nt	008	single	4	719
own library, 75 nt	008	single	5	9
own library, 75 nt	008	single	6	5
own library, 75 nt	008	single	8	9
own library, 75 nt	008	single	9	5
own library, 75 nt	008	single	10	4
own library, 75 nt	008	single	11	1
own library, 75 nt	008	single	12	21
own library, 75 nt	008	single	13	3
own library, 75 nt	008	single	14	7
own library, 75 nt	008	single	15	16
own library, 75 nt	008	single	16	6
own library, 75 nt	008	single	17	22
own library, 75 nt	008	single	18	2
own library, 75 nt	008	single	19	4
own library, 75 nt	008	single	20	122
own library, 75 nt	009	multi	1	184176
own library, 75 nt	009	multi	2	505410
own library, 75 nt	009	multi	3	144731
own library, 75 nt	009	multi	4	133615
own library, 75 nt	009	multi	5	247635
own library, 75 nt	009	multi	6	34723
own library, 75 nt	009	multi	7	145176
own library, 75 nt	009	multi	8	19058
own library, 75 nt	009	multi	9	44172
own library, 75 nt	009	multi	10	26403
own library, 75 nt	009	multi	11	10270
own library, 75 nt	009	multi	12	29123
own library, 75 nt	009	multi	13	25378
own library, 75 nt	009	multi	14	5356
own library, 75 nt	009	multi	15	11831
own library, 75 nt	009	multi	16	2033
own library, 75 nt	009	multi	17	2293
own library, 75 nt	009	multi	18	1598
own library, 75 nt	009	multi	19	1001
own library, 75 nt	009	multi	20	5427
own library, 75 nt	009	single	1	2538772
own library, 75 nt	009	single	2	179480
own library, 75 nt	009	single	3	13425
own library, 75 nt	009	single	4	925
own library, 75 nt	009	single	5	16
own library, 75 nt	009	single	6	9
own library, 75 nt	009	single	7	5
own library, 75 nt	009	single	8	7
own library, 75 nt	009	single	9	2
own library, 75 nt	009	single	12	1
own library, 75 nt	009	single	13	1
own library, 75 nt	009	single	14	2
own library, 75 nt	009	single	15	35
own library, 75 nt	009	single	16	15
own library, 75 nt	009	single	17	31
own library, 75 nt	009	single	18	4
own library, 75 nt	009	single	19	7
own library, 75 nt	009	single	20	158
own library, 75 nt	010	multi	1	305341
own library, 75 nt	010	multi	2	876569
own library, 75 nt	010	multi	3	260516
own library, 75 nt	010	multi	4	274762
own library, 75 nt	010	multi	5	508921
own library, 75 nt	010	multi	6	69641
own library, 75 nt	010	multi	7	373211
own library, 75 nt	010	multi	8	65844
own library, 75 nt	010	multi	9	157651
own library, 75 nt	010	multi	10	66825
own library, 75 nt	010	multi	11	25200
own library, 75 nt	010	multi	12	147393
own library, 75 nt	010	multi	13	122322
own library, 75 nt	010	multi	14	17256
own library, 75 nt	010	multi	15	40331
own library, 75 nt	010	multi	16	3474
own library, 75 nt	010	multi	17	2918
own library, 75 nt	010	multi	18	2924
own library, 75 nt	010	multi	19	1764
own library, 75 nt	010	multi	20	10609
own library, 75 nt	010	single	1	4842837
own library, 75 nt	010	single	2	392172
own library, 75 nt	010	single	3	40168
own library, 75 nt	010	single	4	2329
own library, 75 nt	010	single	5	38
own library, 75 nt	010	single	6	21
own library, 75 nt	010	single	7	8
own library, 75 nt	010	single	8	42
own library, 75 nt	010	single	9	13
own library, 75 nt	010	single	10	24
own library, 75 nt	010	single	12	1
own library, 75 nt	010	single	13	6
own library, 75 nt	010	single	14	17
own library, 75 nt	010	single	15	41
own library, 75 nt	010	single	16	36
own library, 75 nt	010	single	17	18
own library, 75 nt	010	single	18	13
own library, 75 nt	010	single	19	65
own library, 75 nt	010	single	20	644
own library, 75 nt	011	multi	1	296582
own library, 75 nt	011	multi	2	804185
own library, 75 nt	011	multi	3	263181
own library, 75 nt	011	multi	4	267553
own library, 75 nt	011	multi	5	541890
own library, 75 nt	011	multi	6	74008
own library, 75 nt	011	multi	7	371103
own library, 75 nt	011	multi	8	84350
own library, 75 nt	011	multi	9	210080
own library, 75 nt	011	multi	10	87251
own library, 75 nt	011	multi	11	26804
own library, 75 nt	011	multi	12	151839
own library, 75 nt	011	multi	13	140499
own library, 75 nt	011	multi	14	18551
own library, 75 nt	011	multi	15	38301
own library, 75 nt	011	multi	16	3833
own library, 75 nt	011	multi	17	2908
own library, 75 nt	011	multi	18	2829
own library, 75 nt	011	multi	19	1803
own library, 75 nt	011	multi	20	10539
own library, 75 nt	011	single	1	4839875
own library, 75 nt	011	single	2	423201
own library, 75 nt	011	single	3	54359
own library, 75 nt	011	single	4	3089
own library, 75 nt	011	single	5	25
own library, 75 nt	011	single	6	34
own library, 75 nt	011	single	7	12
own library, 75 nt	011	single	8	17
own library, 75 nt	011	single	9	8
own library, 75 nt	011	single	10	17
own library, 75 nt	011	single	11	1
own library, 75 nt	011	single	12	4
own library, 75 nt	011	single	13	21
own library, 75 nt	011	single	14	9
own library, 75 nt	011	single	15	81
own library, 75 nt	011	single	16	15
own library, 75 nt	011	single	17	18
own library, 75 nt	011	single	18	11
own library, 75 nt	011	single	19	45
own library, 75 nt	011	single	20	624
own library, 75 nt	012	multi	1	246205
own library, 75 nt	012	multi	2	671088
own library, 75 nt	012	multi	3	216260
own library, 75 nt	012	multi	4	214646
own library, 75 nt	012	multi	5	447625
own library, 75 nt	012	multi	6	57891
own library, 75 nt	012	multi	7	317567
own library, 75 nt	012	multi	8	49029
own library, 75 nt	012	multi	9	121115
own library, 75 nt	012	multi	10	63223
own library, 75 nt	012	multi	11	23541
own library, 75 nt	012	multi	12	127663
own library, 75 nt	012	multi	13	76345
own library, 75 nt	012	multi	14	14372
own library, 75 nt	012	multi	15	31732
own library, 75 nt	012	multi	16	3236
own library, 75 nt	012	multi	17	2895
own library, 75 nt	012	multi	18	2657
own library, 75 nt	012	multi	19	1533
own library, 75 nt	012	multi	20	9534
own library, 75 nt	012	single	1	3988002
own library, 75 nt	012	single	2	338535
own library, 75 nt	012	single	3	32193
own library, 75 nt	012	single	4	1987
own library, 75 nt	012	single	5	33
own library, 75 nt	012	single	6	22
own library, 75 nt	012	single	7	2
own library, 75 nt	012	single	8	12
own library, 75 nt	012	single	9	15
own library, 75 nt	012	single	11	12
own library, 75 nt	012	single	12	8
own library, 75 nt	012	single	13	11
own library, 75 nt	012	single	14	7
own library, 75 nt	012	single	15	28
own library, 75 nt	012	single	16	15
own library, 75 nt	012	single	17	15
own library, 75 nt	012	single	18	12
own library, 75 nt	012	single	19	35
own library, 75 nt	012	single	20	472
own library, 75 nt	013	multi	1	236241
own library, 75 nt	013	multi	2	822871
own library, 75 nt	013	multi	3	206922
own library, 75 nt	013	multi	4	210601
own library, 75 nt	013	multi	5	385701
own library, 75 nt	013	multi	6	52127
own library, 75 nt	013	multi	7	304865
own library, 75 nt	013	multi	8	58907
own library, 75 nt	013	multi	9	170276
own library, 75 nt	013	multi	10	56580
own library, 75 nt	013	multi	11	21661
own library, 75 nt	013	multi	12	119951
own library, 75 nt	013	multi	13	117124
own library, 75 nt	013	multi	14	14651
own library, 75 nt	013	multi	15	32256
own library, 75 nt	013	multi	16	2839
own library, 75 nt	013	multi	17	2279
own library, 75 nt	013	multi	18	1980
own library, 75 nt	013	multi	19	1360
own library, 75 nt	013	multi	20	8119
own library, 75 nt	013	single	1	3363828
own library, 75 nt	013	single	2	289619
own library, 75 nt	013	single	3	35822
own library, 75 nt	013	single	4	1741
own library, 75 nt	013	single	5	37
own library, 75 nt	013	single	6	18
own library, 75 nt	013	single	7	3
own library, 75 nt	013	single	8	25
own library, 75 nt	013	single	9	11
own library, 75 nt	013	single	10	1
own library, 75 nt	013	single	12	2
own library, 75 nt	013	single	13	7
own library, 75 nt	013	single	14	10
own library, 75 nt	013	single	15	18
own library, 75 nt	013	single	16	7
own library, 75 nt	013	single	17	30
own library, 75 nt	013	single	18	12
own library, 75 nt	013	single	19	27
own library, 75 nt	013	single	20	436
own library, 75 nt	014	multi	1	28909
own library, 75 nt	014	multi	2	16765
own library, 75 nt	014	multi	3	8375
own library, 75 nt	014	multi	4	4096
own library, 75 nt	014	multi	5	3717
own library, 75 nt	014	multi	6	1360
own library, 75 nt	014	multi	7	1351
own library, 75 nt	014	multi	8	483
own library, 75 nt	014	multi	9	498
own library, 75 nt	014	multi	10	261
own library, 75 nt	014	multi	11	109
own library, 75 nt	014	multi	12	261
own library, 75 nt	014	multi	13	227
own library, 75 nt	014	multi	14	42
own library, 75 nt	014	multi	15	86
own library, 75 nt	014	multi	16	15
own library, 75 nt	014	multi	17	2
own library, 75 nt	014	multi	18	8
own library, 75 nt	014	multi	19	10
own library, 75 nt	014	multi	20	25
own library, 75 nt	014	single	1	30641
own library, 75 nt	014	single	2	1864
own library, 75 nt	014	single	3	115
own library, 75 nt	014	single	4	25
own library, 75 nt	014	single	15	1
own library, 75 nt	014	single	20	6
own library, 75 nt	015	multi	1	33392
own library, 75 nt	015	multi	2	20740
own library, 75 nt	015	multi	3	8784
own library, 75 nt	015	multi	4	4834
own library, 75 nt	015	multi	5	5242
own library, 75 nt	015	multi	6	1574
own library, 75 nt	015	multi	7	2304
own library, 75 nt	015	multi	8	622
own library, 75 nt	015	multi	9	915
own library, 75 nt	015	multi	10	431
own library, 75 nt	015	multi	11	172
own library, 75 nt	015	multi	12	444
own library, 75 nt	015	multi	13	470
own library, 75 nt	015	multi	14	71
own library, 75 nt	015	multi	15	201
own library, 75 nt	015	multi	16	26
own library, 75 nt	015	multi	17	9
own library, 75 nt	015	multi	18	19
own library, 75 nt	015	multi	19	14
own library, 75 nt	015	multi	20	56
own library, 75 nt	015	single	1	50535
own library, 75 nt	015	single	2	2898
own library, 75 nt	015	single	3	209
own library, 75 nt	015	single	4	16
own library, 75 nt	015	single	15	1
own library, 75 nt	015	single	19	1
own library, 75 nt	015	single	20	5
own library, 75 nt	016	multi	1	15623
own library, 75 nt	016	multi	2	9373
own library, 75 nt	016	multi	3	3903
own library, 75 nt	016	multi	4	1938
own library, 75 nt	016	multi	5	1848
own library, 75 nt	016	multi	6	1041
own library, 75 nt	016	multi	7	733
own library, 75 nt	016	multi	8	280
own library, 75 nt	016	multi	9	312
own library, 75 nt	016	multi	10	128
own library, 75 nt	016	multi	11	65
own library, 75 nt	016	multi	12	115
own library, 75 nt	016	multi	13	92
own library, 75 nt	016	multi	14	14
own library, 75 nt	016	multi	15	59
own library, 75 nt	016	multi	16	9
own library, 75 nt	016	multi	17	8
own library, 75 nt	016	multi	18	2
own library, 75 nt	016	multi	19	2
own library, 75 nt	016	multi	20	25
own library, 75 nt	016	single	1	17798
own library, 75 nt	016	single	2	981
own library, 75 nt	016	single	3	76
own library, 75 nt	016	single	4	3
own library, 75 nt	016	single	5	1
own library, 75 nt	016	single	20	1
published, mouse wells	002	multi	1	1017
published, mouse wells	002	multi	2	1299
published, mouse wells	002	multi	3	679
published, mouse wells	002	multi	4	789
published, mouse wells	002	multi	5	327
published, mouse wells	002	multi	6	471
published, mouse wells	002	multi	7	53
published, mouse wells	002	multi	8	31
published, mouse wells	002	multi	9	321
published, mouse wells	002	multi	10	5
published, mouse wells	002	multi	11	11
published, mouse wells	002	multi	12	11
published, mouse wells	002	multi	13	1
published, mouse wells	002	multi	20	3
published, mouse wells	002	single	1	31324
published, mouse wells	002	single	2	1263
published, mouse wells	002	single	3	62
published, mouse wells	002	single	14	3
published, mouse wells	002	single	16	6
published, mouse wells	002	single	20	1
published, mouse wells	004	multi	1	10076
published, mouse wells	004	multi	2	13671
published, mouse wells	004	multi	3	7186
published, mouse wells	004	multi	4	7529
published, mouse wells	004	multi	5	2647
published, mouse wells	004	multi	6	3232
published, mouse wells	004	multi	7	545
published, mouse wells	004	multi	8	421
published, mouse wells	004	multi	9	2203
published, mouse wells	004	multi	10	131
published, mouse wells	004	multi	11	79
published, mouse wells	004	multi	12	19
published, mouse wells	004	multi	13	11
published, mouse wells	004	multi	15	2
published, mouse wells	004	multi	16	1
published, mouse wells	004	multi	17	1
published, mouse wells	004	multi	18	7
published, mouse wells	004	multi	20	43
published, mouse wells	004	single	1	361976
published, mouse wells	004	single	2	13145
published, mouse wells	004	single	3	566
published, mouse wells	004	single	4	4
published, mouse wells	004	single	5	2
published, mouse wells	004	single	6	3
published, mouse wells	004	single	20	49
published, mouse wells	006	multi	1	9211
published, mouse wells	006	multi	2	12134
published, mouse wells	006	multi	3	5954
published, mouse wells	006	multi	4	8665
published, mouse wells	006	multi	5	2851
published, mouse wells	006	multi	6	3209
published, mouse wells	006	multi	7	535
published, mouse wells	006	multi	8	473
published, mouse wells	006	multi	9	1704
published, mouse wells	006	multi	10	119
published, mouse wells	006	multi	11	84
published, mouse wells	006	multi	12	16
published, mouse wells	006	multi	13	16
published, mouse wells	006	multi	14	1
published, mouse wells	006	multi	15	1
published, mouse wells	006	multi	17	1
published, mouse wells	006	multi	18	8
published, mouse wells	006	multi	19	1
published, mouse wells	006	multi	20	43
published, mouse wells	006	single	1	334367
published, mouse wells	006	single	2	12875
published, mouse wells	006	single	3	712
published, mouse wells	006	single	4	14
published, mouse wells	006	single	5	5
published, mouse wells	006	single	7	1
published, mouse wells	006	single	8	2
published, mouse wells	006	single	9	3
published, mouse wells	006	single	11	10
published, mouse wells	006	single	15	10
published, mouse wells	006	single	19	9
published, mouse wells	006	single	20	35
published, mouse wells	008	multi	1	4167
published, mouse wells	008	multi	2	6503
published, mouse wells	008	multi	3	3169
published, mouse wells	008	multi	4	12401
published, mouse wells	008	multi	5	1525
published, mouse wells	008	multi	6	2978
published, mouse wells	008	multi	7	354
published, mouse wells	008	multi	8	215
published, mouse wells	008	multi	9	1614
published, mouse wells	008	multi	10	79
published, mouse wells	008	multi	11	38
published, mouse wells	008	multi	12	20
published, mouse wells	008	multi	13	149
published, mouse wells	008	multi	14	8
published, mouse wells	008	multi	17	7
published, mouse wells	008	multi	18	5
published, mouse wells	008	multi	19	2
published, mouse wells	008	multi	20	27
published, mouse wells	008	single	1	141278
published, mouse wells	008	single	2	7045
published, mouse wells	008	single	3	458
published, mouse wells	008	single	4	31
