dataset	cell	class	biotype	reads
VASA published, mouse	302	single	MtTrna	3
VASA published, mouse	302	single	UnitaryPseudogene	1
VASA published, mouse	304	multi	ProteinCoding	4650
VASA published, mouse	304	multi	lncRNA	3368
VASA published, mouse	304	multi	MiscRna	1398
VASA published, mouse	304	multi	ProcessedPseudogene	1121
VASA published, mouse	304	multi	miRNA	622
VASA published, mouse	304	multi	TranscribedProcessedPseudogene	498
VASA published, mouse	304	multi	snoRNA	484
VASA published, mouse	304	multi	snRNA	133
VASA published, mouse	304	multi	UnprocessedPseudogene	77
VASA published, mouse	304	multi	rRNA	65
VASA published, mouse	304	multi	TranscribedUnprocessedPseudogene	55
VASA published, mouse	304	multi	TEC	17
VASA published, mouse	304	multi	TranscribedUnitaryPseudogene	16
VASA published, mouse	304	multi	ribozyme	11
VASA published, mouse	304	multi	MtRrna	6
VASA published, mouse	304	multi	tRNA	3
VASA published, mouse	304	multi	UnitaryPseudogene	2
VASA published, mouse	304	single	ProteinCoding	17814
VASA published, mouse	304	single	lncRNA	1327
VASA published, mouse	304	single	snoRNA	184
VASA published, mouse	304	single	ribozyme	138
VASA published, mouse	304	single	ProcessedPseudogene	83
VASA published, mouse	304	single	miRNA	40
VASA published, mouse	304	single	TEC	35
VASA published, mouse	304	single	TranscribedProcessedPseudogene	26
VASA published, mouse	304	single	MiscRna	20
VASA published, mouse	304	single	snRNA	13
VASA published, mouse	304	single	tRNA	13
VASA published, mouse	304	single	TranscribedUnprocessedPseudogene	12
VASA published, mouse	304	single	rRNA	10
VASA published, mouse	304	single	TranscribedUnitaryPseudogene	9
VASA published, mouse	304	single	scaRNA	7
VASA published, mouse	304	single	MtRrna	2
VASA published, mouse	304	single	UnitaryPseudogene	1
VASA published, mouse	304	single	UnprocessedPseudogene	1
VASA published, mouse	306	multi	ProteinCoding	9277
VASA published, mouse	306	multi	lncRNA	5002
VASA published, mouse	306	multi	ProcessedPseudogene	3559
VASA published, mouse	306	multi	TranscribedProcessedPseudogene	1599
VASA published, mouse	306	multi	UnprocessedPseudogene	662
VASA published, mouse	306	multi	MiscRna	560
VASA published, mouse	306	multi	TranscribedUnprocessedPseudogene	275
VASA published, mouse	306	multi	miRNA	269
VASA published, mouse	306	multi	snRNA	98
VASA published, mouse	306	multi	snoRNA	71
VASA published, mouse	306	multi	TEC	70
VASA published, mouse	306	multi	rRNA	40
VASA published, mouse	306	multi	TranscribedUnitaryPseudogene	35
VASA published, mouse	306	multi	ribozyme	14
VASA published, mouse	306	multi	UnitaryPseudogene	10
VASA published, mouse	306	multi	tRNA	6
VASA published, mouse	306	multi	MtRrna	2
VASA published, mouse	306	multi	IgVPseudogene	1
VASA published, mouse	306	multi	TrVPseudogene	1
VASA published, mouse	306	single	ProteinCoding	63104
VASA published, mouse	306	single	lncRNA	3942
VASA published, mouse	306	single	ProcessedPseudogene	195
VASA published, mouse	306	single	ribozyme	154
VASA published, mouse	306	single	TEC	146
VASA published, mouse	306	single	miRNA	100
VASA published, mouse	306	single	snoRNA	93
VASA published, mouse	306	single	TranscribedUnprocessedPseudogene	91
VASA published, mouse	306	single	TranscribedProcessedPseudogene	53
VASA published, mouse	306	single	TranscribedUnitaryPseudogene	44
VASA published, mouse	306	single	MiscRna	29
VASA published, mouse	306	single	scaRNA	16
VASA published, mouse	306	single	UnprocessedPseudogene	14
VASA published, mouse	306	single	tRNA	10
VASA published, mouse	306	single	rRNA	8
VASA published, mouse	306	single	UnitaryPseudogene	5
VASA published, mouse	306	single	snRNA	4
VASA published, mouse	306	single	MtRrna	3
VASA published, mouse	308	multi	ProteinCoding	40604
VASA published, mouse	308	multi	lncRNA	20659
VASA published, mouse	308	multi	ProcessedPseudogene	15661
VASA published, mouse	308	multi	TranscribedProcessedPseudogene	6271
VASA published, mouse	308	multi	MiscRna	4925
VASA published, mouse	308	multi	UnprocessedPseudogene	2673
VASA published, mouse	308	multi	miRNA	1948
VASA published, mouse	308	multi	TranscribedUnprocessedPseudogene	1011
VASA published, mouse	308	multi	snoRNA	783
VASA published, mouse	308	multi	snRNA	384
VASA published, mouse	308	multi	TranscribedUnitaryPseudogene	281
VASA published, mouse	308	multi	rRNA	187
VASA published, mouse	308	multi	TEC	158
VASA published, mouse	308	multi	UnitaryPseudogene	77
VASA published, mouse	308	multi	ribozyme	58
VASA published, mouse	308	multi	MtRrna	12
VASA published, mouse	308	multi	tRNA	11
VASA published, mouse	308	multi	IgVGene	2
VASA published, mouse	308	multi	IgVPseudogene	2
VASA published, mouse	308	multi	scRNA	1
VASA published, mouse	308	single	ProteinCoding	307699
VASA published, mouse	308	single	lncRNA	15061
VASA published, mouse	308	single	ribozyme	849
VASA published, mouse	308	single	TEC	834
VASA published, mouse	308	single	ProcessedPseudogene	825
VASA published, mouse	308	single	snoRNA	600
VASA published, mouse	308	single	miRNA	415
VASA published, mouse	308	single	TranscribedProcessedPseudogene	278
VASA published, mouse	308	single	TranscribedUnprocessedPseudogene	210
VASA published, mouse	308	single	MiscRna	106
VASA published, mouse	308	single	snRNA	73
VASA published, mouse	308	single	TranscribedUnitaryPseudogene	66
VASA published, mouse	308	single	rRNA	38
VASA published, mouse	308	single	scaRNA	34
VASA published, mouse	308	single	MtRrna	19
VASA published, mouse	308	single	MtTrna	17
VASA published, mouse	308	single	UnitaryPseudogene	12
VASA published, mouse	308	single	tRNA	11
VASA published, mouse	308	single	UnprocessedPseudogene	4
VASA published, mouse	310	multi	ProteinCoding	42351
VASA published, mouse	310	multi	lncRNA	21856
VASA published, mouse	310	multi	ProcessedPseudogene	15336
VASA published, mouse	310	multi	MiscRna	6979
VASA published, mouse	310	multi	TranscribedProcessedPseudogene	6043
VASA published, mouse	310	multi	UnprocessedPseudogene	2381
VASA published, mouse	310	multi	miRNA	1832
VASA published, mouse	310	multi	TranscribedUnprocessedPseudogene	1078
VASA published, mouse	310	multi	snRNA	806
VASA published, mouse	310	multi	snoRNA	791
VASA published, mouse	310	multi	TEC	413
VASA published, mouse	310	multi	rRNA	268
VASA published, mouse	310	multi	TranscribedUnitaryPseudogene	125
VASA published, mouse	310	multi	ribozyme	114
VASA published, mouse	310	multi	UnitaryPseudogene	83
VASA published, mouse	310	multi	tRNA	37
VASA published, mouse	310	multi	MtRrna	13
VASA published, mouse	310	multi	MtTrna	2
VASA published, mouse	310	single	ProteinCoding	315764
VASA published, mouse	310	single	lncRNA	13680
VASA published, mouse	310	single	ribozyme	1314
VASA published, mouse	310	single	TEC	779
VASA published, mouse	310	single	snoRNA	704
VASA published, mouse	310	single	ProcessedPseudogene	636
VASA published, mouse	310	single	miRNA	437
VASA published, mouse	310	single	TranscribedProcessedPseudogene	257
VASA published, mouse	310	single	TranscribedUnprocessedPseudogene	187
VASA published, mouse	310	single	MiscRna	161
VASA published, mouse	310	single	TranscribedUnitaryPseudogene	109
VASA published, mouse	310	single	snRNA	96
VASA published, mouse	310	single	scaRNA	62
VASA published, mouse	310	single	rRNA	44
VASA published, mouse	310	single	MtRrna	42
VASA published, mouse	310	single	tRNA	36
VASA published, mouse	310	single	MtTrna	25
VASA published, mouse	310	single	UnprocessedPseudogene	18
VASA published, mouse	310	single	UnitaryPseudogene	14
VASA published, mouse	310	single	pseudogene	4
VASA published, mouse	311	multi	ProteinCoding	36344
VASA published, mouse	311	multi	lncRNA	18785
VASA published, mouse	311	multi	ProcessedPseudogene	12701
VASA published, mouse	311	multi	MiscRna	5304
VASA published, mouse	311	multi	TranscribedProcessedPseudogene	5091
VASA published, mouse	311	multi	UnprocessedPseudogene	2257
VASA published, mouse	311	multi	miRNA	1409
VASA published, mouse	311	multi	TranscribedUnprocessedPseudogene	1317
VASA published, mouse	311	multi	snoRNA	511
VASA published, mouse	311	multi	snRNA	471
VASA published, mouse	311	multi	TEC	212
VASA published, mouse	311	multi	rRNA	124
VASA published, mouse	311	multi	TranscribedUnitaryPseudogene	86
VASA published, mouse	311	multi	ribozyme	72
VASA published, mouse	311	multi	UnitaryPseudogene	59
VASA published, mouse	311	multi	tRNA	8
VASA published, mouse	311	multi	TrVGene	6
VASA published, mouse	311	multi	MtRrna	5
VASA published, mouse	311	multi	MtTrna	5
VASA published, mouse	311	single	ProteinCoding	296957
VASA published, mouse	311	single	lncRNA	15550
VASA published, mouse	311	single	ribozyme	968
VASA published, mouse	311	single	TEC	869
VASA published, mouse	311	single	ProcessedPseudogene	627
VASA published, mouse	311	single	snoRNA	600
VASA published, mouse	311	single	miRNA	365
VASA published, mouse	311	single	TranscribedUnprocessedPseudogene	217
VASA published, mouse	311	single	TranscribedProcessedPseudogene	192
VASA published, mouse	311	single	MiscRna	134
VASA published, mouse	311	single	snRNA	96
VASA published, mouse	311	single	TranscribedUnitaryPseudogene	81
VASA published, mouse	311	single	scaRNA	48
VASA published, mouse	311	single	UnprocessedPseudogene	38
VASA published, mouse	311	single	tRNA	35
VASA published, mouse	311	single	rRNA	19
VASA published, mouse	311	single	MtRrna	13
VASA published, mouse	311	single	MtTrna	10
VASA published, mouse	311	single	UnitaryPseudogene	3
VASA published, mouse	314	multi	ProteinCoding	68749
VASA published, mouse	314	multi	lncRNA	40691
VASA published, mouse	314	multi	MiscRna	27104
VASA published, mouse	314	multi	ProcessedPseudogene	18550
VASA published, mouse	314	multi	TranscribedProcessedPseudogene	7608
VASA published, mouse	314	multi	miRNA	2968
VASA published, mouse	314	multi	snRNA	2829
VASA published, mouse	314	multi	UnprocessedPseudogene	1873
VASA published, mouse	314	multi	snoRNA	1676
VASA published, mouse	314	multi	TranscribedUnprocessedPseudogene	1405
VASA published, mouse	314	multi	rRNA	293
VASA published, mouse	314	multi	TranscribedUnitaryPseudogene	216
VASA published, mouse	314	multi	ribozyme	184
VASA published, mouse	314	multi	TEC	176
VASA published, mouse	314	multi	UnitaryPseudogene	60
VASA published, mouse	314	multi	tRNA	5
VASA published, mouse	314	multi	MtTrna	3
VASA published, mouse	314	multi	MtRrna	2
VASA published, mouse	314	multi	TrVGene	2
VASA published, mouse	314	multi	pseudogene	1
VASA published, mouse	314	single	ProteinCoding	370030
VASA published, mouse	314	single	lncRNA	19321
VASA published, mouse	314	single	ribozyme	2777
VASA published, mouse	314	single	snoRNA	1885
VASA published, mouse	314	single	TEC	1087
VASA published, mouse	314	single	ProcessedPseudogene	905
VASA published, mouse	314	single	miRNA	492
VASA published, mouse	314	single	MiscRna	369
VASA published, mouse	314	single	TranscribedProcessedPseudogene	298
VASA published, mouse	314	single	TranscribedUnprocessedPseudogene	265
VASA published, mouse	314	single	snRNA	253
VASA published, mouse	314	single	TranscribedUnitaryPseudogene	147
VASA published, mouse	314	single	scaRNA	120
VASA published, mouse	314	single	UnprocessedPseudogene	72
VASA published, mouse	314	single	rRNA	42
VASA published, mouse	314	single	MtRrna	36
VASA published, mouse	314	single	tRNA	28
VASA published, mouse	314	single	MtTrna	14
VASA published, mouse	314	single	UnitaryPseudogene	3
VASA published, mouse	314	single	TranslatedUnprocessedPseudogene	1
VASA published, mouse	316	multi	ProteinCoding	10122
VASA published, mouse	316	multi	ProcessedPseudogene	4992
VASA published, mouse	316	multi	lncRNA	4525
VASA published, mouse	316	multi	TranscribedProcessedPseudogene	2192
VASA published, mouse	316	multi	UnprocessedPseudogene	792
VASA published, mouse	316	multi	MiscRna	371
VASA published, mouse	316	multi	miRNA	205
VASA published, mouse	316	multi	TranscribedUnprocessedPseudogene	163
VASA published, mouse	316	multi	snoRNA	38
VASA published, mouse	316	multi	TEC	25
VASA published, mouse	316	multi	TranscribedUnitaryPseudogene	22
VASA published, mouse	316	multi	snRNA	16
VASA published, mouse	316	multi	rRNA	9
VASA published, mouse	316	multi	UnitaryPseudogene	5
VASA published, mouse	316	multi	MtRrna	1
VASA published, mouse	316	multi	tRNA	1
VASA published, mouse	316	single	ProteinCoding	50518
VASA published, mouse	316	single	lncRNA	2680
VASA published, mouse	316	single	ProcessedPseudogene	192
VASA published, mouse	316	single	ribozyme	106
VASA published, mouse	316	single	TranscribedProcessedPseudogene	101
VASA published, mouse	316	single	miRNA	91
VASA published, mouse	316	single	TEC	67
VASA published, mouse	316	single	snoRNA	60
VASA published, mouse	316	single	TranscribedUnprocessedPseudogene	42
VASA published, mouse	316	single	TranscribedUnitaryPseudogene	9
VASA published, mouse	316	single	rRNA	9
VASA published, mouse	316	single	MiscRna	8
VASA published, mouse	316	single	scaRNA	7
VASA published, mouse	316	single	MtRrna	6
VASA published, mouse	316	single	snRNA	4
VASA published, mouse	316	single	UnitaryPseudogene	3
VASA published, mouse	316	single	MtTrna	2
VASA published, mouse	316	single	UnprocessedPseudogene	1
VASA published, mouse	316	single	tRNA	1
VASA published, mouse	318	multi	ProteinCoding	63486
VASA published, mouse	318	multi	lncRNA	33389
VASA published, mouse	318	multi	ProcessedPseudogene	23322
VASA published, mouse	318	multi	MiscRna	10857
VASA published, mouse	318	multi	TranscribedProcessedPseudogene	9691
VASA published, mouse	318	multi	miRNA	2679
VASA published, mouse	318	multi	UnprocessedPseudogene	2413
VASA published, mouse	318	multi	TranscribedUnprocessedPseudogene	1936
VASA published, mouse	318	multi	snRNA	1604
VASA published, mouse	318	multi	snoRNA	1380
VASA published, mouse	318	multi	TEC	279
VASA published, mouse	318	multi	ribozyme	219
VASA published, mouse	318	multi	rRNA	189
VASA published, mouse	318	multi	TranscribedUnitaryPseudogene	160
VASA published, mouse	318	multi	UnitaryPseudogene	97
VASA published, mouse	318	multi	MtTrna	18
VASA published, mouse	318	multi	tRNA	10
VASA published, mouse	318	multi	MtRrna	3
VASA published, mouse	318	multi	TrVGene	1
VASA published, mouse	318	single	ProteinCoding	535413
VASA published, mouse	318	single	lncRNA	31644
VASA published, mouse	318	single	ribozyme	2113
VASA published, mouse	318	single	snoRNA	1642
VASA published, mouse	318	single	TEC	1630
VASA published, mouse	318	single	ProcessedPseudogene	1142
VASA published, mouse	318	single	miRNA	487
VASA published, mouse	318	single	TranscribedProcessedPseudogene	401
VASA published, mouse	318	single	TranscribedUnprocessedPseudogene	380
VASA published, mouse	318	single	MiscRna	314
VASA published, mouse	318	single	snRNA	140
VASA published, mouse	318	single	scaRNA	98
VASA published, mouse	318	single	TranscribedUnitaryPseudogene	96
VASA published, mouse	318	single	UnitaryPseudogene	60
VASA published, mouse	318	single	rRNA	48
VASA published, mouse	318	single	tRNA	32
VASA published, mouse	318	single	MtTrna	27
VASA published, mouse	318	single	UnprocessedPseudogene	25
VASA published, mouse	318	single	MtRrna	19
VASA published, mouse	318	single	pseudogene	2
VASA published, mouse	318	single	TrCGene	1
VASA published, mouse	322	multi	ProteinCoding	97625
VASA published, mouse	322	multi	lncRNA	60051
VASA published, mouse	322	multi	MiscRna	32173
VASA published, mouse	322	multi	ProcessedPseudogene	27859
VASA published, mouse	322	multi	TranscribedProcessedPseudogene	12270
VASA published, mouse	322	multi	snRNA	8472
VASA published, mouse	322	multi	miRNA	6255
VASA published, mouse	322	multi	UnprocessedPseudogene	4431
VASA published, mouse	322	multi	snoRNA	2364
VASA published, mouse	322	multi	TranscribedUnprocessedPseudogene	2035
VASA published, mouse	322	multi	rRNA	448
VASA published, mouse	322	multi	TEC	283
VASA published, mouse	322	multi	TranscribedUnitaryPseudogene	246
VASA published, mouse	322	multi	ribozyme	192
VASA published, mouse	322	multi	UnitaryPseudogene	73
VASA published, mouse	322	multi	tRNA	36
VASA published, mouse	322	multi	MtRrna	17
VASA published, mouse	322	multi	MtTrna	11
VASA published, mouse	322	multi	IgVPseudogene	1
VASA published, mouse	322	single	ProteinCoding	596081
VASA published, mouse	322	single	lncRNA	31110
VASA published, mouse	322	single	ribozyme	3519
VASA published, mouse	322	single	snoRNA	2415
VASA published, mouse	322	single	TEC	1643
VASA published, mouse	322	single	ProcessedPseudogene	1482
VASA published, mouse	322	single	miRNA	700
VASA published, mouse	322	single	snRNA	620
VASA published, mouse	322	single	TranscribedProcessedPseudogene	618
VASA published, mouse	322	single	MiscRna	493
VASA published, mouse	322	single	TranscribedUnprocessedPseudogene	362
VASA published, mouse	322	single	scaRNA	174
VASA published, mouse	322	single	TranscribedUnitaryPseudogene	147
VASA published, mouse	322	single	rRNA	110
VASA published, mouse	322	single	tRNA	98
VASA published, mouse	322	single	MtRrna	43
VASA published, mouse	322	single	UnprocessedPseudogene	38
VASA published, mouse	322	single	MtTrna	33
VASA published, mouse	322	single	UnitaryPseudogene	24
VASA published, mouse	322	single	pseudogene	6
VASA published, mouse	324	multi	ProteinCoding	17014
VASA published, mouse	324	multi	lncRNA	8452
VASA published, mouse	324	multi	ProcessedPseudogene	6438
VASA published, mouse	324	multi	TranscribedProcessedPseudogene	2669
VASA published, mouse	324	multi	MiscRna	1762
VASA published, mouse	324	multi	UnprocessedPseudogene	1110
VASA published, mouse	324	multi	miRNA	626
VASA published, mouse	324	multi	TranscribedUnprocessedPseudogene	509
VASA published, mouse	324	multi	snoRNA	249
VASA published, mouse	324	multi	snRNA	182
VASA published, mouse	324	multi	TEC	73
VASA published, mouse	324	multi	rRNA	60
VASA published, mouse	324	multi	TranscribedUnitaryPseudogene	37
VASA published, mouse	324	multi	ribozyme	36
VASA published, mouse	324	multi	UnitaryPseudogene	24
VASA published, mouse	324	multi	tRNA	3
VASA published, mouse	324	multi	MtTrna	2
VASA published, mouse	324	multi	TrVGene	1
VASA published, mouse	324	single	ProteinCoding	136458
VASA published, mouse	324	single	lncRNA	6734
VASA published, mouse	324	single	ribozyme	474
VASA published, mouse	324	single	TEC	361
VASA published, mouse	324	single	ProcessedPseudogene	335
VASA published, mouse	324	single	snoRNA	294
VASA published, mouse	324	single	TranscribedUnprocessedPseudogene	124
VASA published, mouse	324	single	miRNA	124
VASA published, mouse	324	single	TranscribedProcessedPseudogene	106
VASA published, mouse	324	single	MiscRna	35
VASA published, mouse	324	single	snRNA	34
VASA published, mouse	324	single	TranscribedUnitaryPseudogene	28
VASA published, mouse	324	single	UnprocessedPseudogene	21
VASA published, mouse	324	single	scaRNA	18
VASA published, mouse	324	single	rRNA	17
VASA published, mouse	324	single	MtRrna	8
VASA published, mouse	324	single	MtTrna	5
VASA published, mouse	324	single	UnitaryPseudogene	5
VASA published, mouse	324	single	tRNA	3
VASA published, mouse	326	multi	ProteinCoding	29270
VASA published, mouse	326	multi	lncRNA	15783
VASA published, mouse	326	multi	ProcessedPseudogene	11005
VASA published, mouse	326	multi	TranscribedProcessedPseudogene	4703
VASA published, mouse	326	multi	MiscRna	2548
VASA published, mouse	326	multi	UnprocessedPseudogene	2150
VASA published, mouse	326	multi	TranscribedUnprocessedPseudogene	1229
VASA published, mouse	326	multi	miRNA	796
VASA published, mouse	326	multi	snoRNA	323
VASA published, mouse	326	multi	snRNA	299
VASA published, mouse	326	multi	TEC	244
VASA published, mouse	326	multi	TranscribedUnitaryPseudogene	148
VASA published, mouse	326	multi	rRNA	109
VASA published, mouse	326	multi	UnitaryPseudogene	51
VASA published, mouse	326	multi	ribozyme	47
VASA published, mouse	326	multi	tRNA	10
VASA published, mouse	326	multi	MtRrna	6
VASA published, mouse	326	multi	TranslatedUnprocessedPseudogene	3
VASA published, mouse	326	multi	IgCGene	1
VASA published, mouse	326	multi	MtTrna	1
VASA published, mouse	326	multi	scaRNA	1
VASA published, mouse	326	single	ProteinCoding	233645
VASA published, mouse	326	single	lncRNA	14002
VASA published, mouse	326	single	ribozyme	721
VASA published, mouse	326	single	ProcessedPseudogene	591
VASA published, mouse	326	single	TEC	574
VASA published, mouse	326	single	snoRNA	489
VASA published, mouse	326	single	miRNA	340
VASA published, mouse	326	single	TranscribedProcessedPseudogene	207
VASA published, mouse	326	single	TranscribedUnprocessedPseudogene	204
VASA published, mouse	326	single	MiscRna	45
VASA published, mouse	326	single	UnitaryPseudogene	34
VASA published, mouse	326	single	TranscribedUnitaryPseudogene	33
VASA published, mouse	326	single	snRNA	29
VASA published, mouse	326	single	scaRNA	28
VASA published, mouse	326	single	rRNA	17
VASA published, mouse	326	single	UnprocessedPseudogene	11
VASA published, mouse	326	single	tRNA	11
VASA published, mouse	326	single	MtRrna	8
VASA published, mouse	326	single	MtTrna	3
VASA published, mouse	328	multi	ProteinCoding	19803
VASA published, mouse	328	multi	lncRNA	14739
VASA published, mouse	328	multi	ProcessedPseudogene	7378
VASA published, mouse	328	multi	TranscribedProcessedPseudogene	2947
VASA published, mouse	328	multi	MiscRna	2066
VASA published, mouse	328	multi	UnprocessedPseudogene	794
VASA published, mouse	328	multi	miRNA	790
VASA published, mouse	328	multi	TranscribedUnprocessedPseudogene	592
VASA published, mouse	328	multi	snoRNA	379
VASA published, mouse	328	multi	snRNA	247
VASA published, mouse	328	multi	TEC	167
VASA published, mouse	328	multi	rRNA	141
VASA published, mouse	328	multi	TranscribedUnitaryPseudogene	99
VASA published, mouse	328	multi	ribozyme	85
VASA published, mouse	328	multi	UnitaryPseudogene	31
VASA published, mouse	328	multi	tRNA	17
VASA published, mouse	328	single	ProteinCoding	138980
VASA published, mouse	328	single	lncRNA	9642
VASA published, mouse	328	single	ribozyme	443
VASA published, mouse	328	single	ProcessedPseudogene	382
VASA published, mouse	328	single	snoRNA	260
VASA published, mouse	328	single	TEC	259
VASA published, mouse	328	single	miRNA	222
VASA published, mouse	328	single	TranscribedProcessedPseudogene	158
VASA published, mouse	328	single	TranscribedUnprocessedPseudogene	82
VASA published, mouse	328	single	MiscRna	70
VASA published, mouse	328	single	TranscribedUnitaryPseudogene	40
VASA published, mouse	328	single	rRNA	31
VASA published, mouse	328	single	snRNA	28
VASA published, mouse	328	single	scaRNA	20
VASA published, mouse	328	single	MtRrna	15
VASA published, mouse	328	single	UnprocessedPseudogene	15
VASA published, mouse	328	single	UnitaryPseudogene	7
VASA published, mouse	328	single	tRNA	6
VASA published, mouse	328	single	MtTrna	4
VASA published, mouse	328	single	IgVPseudogene	1
VASA published, mouse	330	multi	ProteinCoding	11468
VASA published, mouse	330	multi	lncRNA	6066
VASA published, mouse	330	multi	ProcessedPseudogene	4421
VASA published, mouse	330	multi	TranscribedProcessedPseudogene	1813
VASA published, mouse	330	multi	MiscRna	1649
VASA published, mouse	330	multi	miRNA	504
VASA published, mouse	330	multi	TranscribedUnprocessedPseudogene	336
VASA published, mouse	330	multi	UnprocessedPseudogene	333
VASA published, mouse	330	multi	snoRNA	128
VASA published, mouse	330	multi	snRNA	127
VASA published, mouse	330	multi	TEC	51
VASA published, mouse	330	multi	ribozyme	50
VASA published, mouse	330	multi	rRNA	28
VASA published, mouse	330	multi	TranscribedUnitaryPseudogene	25
VASA published, mouse	330	multi	UnitaryPseudogene	6
VASA published, mouse	330	single	ProteinCoding	87105
VASA published, mouse	330	single	lncRNA	5346
VASA published, mouse	330	single	ribozyme	341
VASA published, mouse	330	single	snoRNA	297
VASA published, mouse	330	single	ProcessedPseudogene	239
VASA published, mouse	330	single	TEC	214
VASA published, mouse	330	single	miRNA	120
VASA published, mouse	330	single	TranscribedUnprocessedPseudogene	109
VASA published, mouse	330	single	TranscribedProcessedPseudogene	60
VASA published, mouse	330	single	MiscRna	55
VASA published, mouse	330	single	snRNA	19
VASA published, mouse	330	single	TranscribedUnitaryPseudogene	16
VASA published, mouse	330	single	scaRNA	11
VASA published, mouse	330	single	rRNA	10
VASA published, mouse	330	single	UnprocessedPseudogene	9
VASA published, mouse	330	single	UnitaryPseudogene	2
VASA published, mouse	330	single	tRNA	2
VASA published, mouse	330	single	IgVPseudogene	1
VASA published, mouse	330	single	MtRrna	1
VASA published, mouse	332	multi	ProteinCoding	15139
VASA published, mouse	332	multi	lncRNA	7152
VASA published, mouse	332	multi	ProcessedPseudogene	6487
VASA published, mouse	332	multi	TranscribedProcessedPseudogene	2877
VASA published, mouse	332	multi	UnprocessedPseudogene	1570
VASA published, mouse	332	multi	MiscRna	683
VASA published, mouse	332	multi	TranscribedUnprocessedPseudogene	397
VASA published, mouse	332	multi	miRNA	369
VASA published, mouse	332	multi	snoRNA	100
VASA published, mouse	332	multi	TranscribedUnitaryPseudogene	88
VASA published, mouse	332	multi	TEC	75
VASA published, mouse	332	multi	rRNA	54
VASA published, mouse	332	multi	snRNA	43
VASA published, mouse	332	multi	UnitaryPseudogene	13
VASA published, mouse	332	multi	ribozyme	8
VASA published, mouse	332	multi	IgVGene	5
VASA published, mouse	332	multi	tRNA	4
VASA published, mouse	332	multi	MtRrna	1
VASA published, mouse	332	single	ProteinCoding	93284
VASA published, mouse	332	single	lncRNA	4072
VASA published, mouse	332	single	ProcessedPseudogene	293
VASA published, mouse	332	single	TEC	273
VASA published, mouse	332	single	ribozyme	202
VASA published, mouse	332	single	TranscribedProcessedPseudogene	172
VASA published, mouse	332	single	miRNA	151
VASA published, mouse	332	single	snoRNA	144
VASA published, mouse	332	single	TranscribedUnprocessedPseudogene	78
VASA published, mouse	332	single	TranscribedUnitaryPseudogene	28
VASA published, mouse	332	single	scaRNA	22
VASA published, mouse	332	single	MiscRna	20
VASA published, mouse	332	single	snRNA	12
VASA published, mouse	332	single	UnprocessedPseudogene	9
VASA published, mouse	332	single	rRNA	8
VASA published, mouse	332	single	MtRrna	5
VASA published, mouse	332	single	tRNA	4
VASA published, mouse	332	single	IgCGene	1
VASA published, mouse	332	single	MtTrna	1
VASA published, mouse	332	single	UnitaryPseudogene	1
VASA published, mouse	334	multi	ProteinCoding	35778
VASA published, mouse	334	multi	lncRNA	19696
VASA published, mouse	334	multi	ProcessedPseudogene	12359
VASA published, mouse	334	multi	MiscRna	7310
VASA published, mouse	334	multi	TranscribedProcessedPseudogene	5181
VASA published, mouse	334	multi	UnprocessedPseudogene	1904
VASA published, mouse	334	multi	miRNA	1533
VASA published, mouse	334	multi	snRNA	1232
VASA published, mouse	334	multi	TranscribedUnprocessedPseudogene	1099
VASA published, mouse	334	multi	snoRNA	761
VASA published, mouse	334	multi	TranscribedUnitaryPseudogene	244
VASA published, mouse	334	multi	TEC	154
VASA published, mouse	334	multi	rRNA	135
VASA published, mouse	334	multi	ribozyme	82
VASA published, mouse	334	multi	UnitaryPseudogene	58
VASA published, mouse	334	multi	MtRrna	8
VASA published, mouse	334	multi	tRNA	7
VASA published, mouse	334	multi	MtTrna	4
VASA published, mouse	334	multi	TrCGene	3
VASA published, mouse	334	single	ProteinCoding	244505
VASA published, mouse	334	single	lncRNA	12481
VASA published, mouse	334	single	ribozyme	1429
VASA published, mouse	334	single	TEC	748
VASA published, mouse	334	single	snoRNA	701
VASA published, mouse	334	single	ProcessedPseudogene	546
VASA published, mouse	334	single	miRNA	396
VASA published, mouse	334	single	TranscribedProcessedPseudogene	221
VASA published, mouse	334	single	TranscribedUnprocessedPseudogene	217
VASA published, mouse	334	single	MiscRna	127
VASA published, mouse	334	single	snRNA	105
VASA published, mouse	334	single	TranscribedUnitaryPseudogene	78
VASA published, mouse	334	single	scaRNA	48
VASA published, mouse	334	single	rRNA	31
VASA published, mouse	334	single	MtTrna	21
VASA published, mouse	334	single	UnprocessedPseudogene	21
VASA published, mouse	334	single	MtRrna	12
VASA published, mouse	334	single	tRNA	11
VASA published, mouse	334	single	UnitaryPseudogene	10
VASA published, mouse	335	multi	ProteinCoding	64184
VASA published, mouse	335	multi	lncRNA	38932
VASA published, mouse	335	multi	MiscRna	18705
VASA published, mouse	335	multi	ProcessedPseudogene	18237
VASA published, mouse	335	multi	TranscribedProcessedPseudogene	7461
VASA published, mouse	335	multi	snRNA	3786
VASA published, mouse	335	multi	miRNA	3565
VASA published, mouse	335	multi	UnprocessedPseudogene	3284
VASA published, mouse	335	multi	TranscribedUnprocessedPseudogene	2133
VASA published, mouse	335	multi	snoRNA	1260
VASA published, mouse	335	multi	TranscribedUnitaryPseudogene	466
VASA published, mouse	335	multi	rRNA	374
VASA published, mouse	335	multi	TEC	207
VASA published, mouse	335	multi	ribozyme	164
