dataset	cell	class	ngenes	reads
VASA published, mouse	287	multi	9	1334
VASA published, mouse	287	multi	10	695
VASA published, mouse	287	multi	11	498
VASA published, mouse	287	multi	12	601
VASA published, mouse	287	multi	13	261
VASA published, mouse	287	multi	14	244
VASA published, mouse	287	multi	15	146
VASA published, mouse	287	multi	16	122
VASA published, mouse	287	multi	17	113
VASA published, mouse	287	multi	18	42
VASA published, mouse	287	multi	19	84
VASA published, mouse	287	multi	20	586
VASA published, mouse	287	single	1	517601
VASA published, mouse	287	single	2	19818
VASA published, mouse	287	single	3	703
VASA published, mouse	287	single	4	34
VASA published, mouse	287	single	5	5
VASA published, mouse	287	single	6	7
VASA published, mouse	287	single	7	2
VASA published, mouse	287	single	8	5
VASA published, mouse	287	single	15	6
VASA published, mouse	287	single	17	1
VASA published, mouse	287	single	20	14
VASA published, mouse	290	multi	1	1748
VASA published, mouse	290	multi	2	3123
VASA published, mouse	290	multi	3	1727
VASA published, mouse	290	multi	4	1123
VASA published, mouse	290	multi	5	869
VASA published, mouse	290	multi	6	432
VASA published, mouse	290	multi	7	450
VASA published, mouse	290	multi	8	206
VASA published, mouse	290	multi	9	150
VASA published, mouse	290	multi	10	135
VASA published, mouse	290	multi	11	92
VASA published, mouse	290	multi	12	67
VASA published, mouse	290	multi	13	31
VASA published, mouse	290	multi	14	32
VASA published, mouse	290	multi	15	34
VASA published, mouse	290	multi	16	32
VASA published, mouse	290	multi	17	24
VASA published, mouse	290	multi	18	4
VASA published, mouse	290	multi	19	22
VASA published, mouse	290	multi	20	125
VASA published, mouse	290	single	1	46846
VASA published, mouse	290	single	2	2138
VASA published, mouse	290	single	3	63
VASA published, mouse	290	single	4	4
VASA published, mouse	290	single	10	2
VASA published, mouse	290	single	15	9
VASA published, mouse	290	single	20	8
VASA published, mouse	292	multi	1	1224
VASA published, mouse	292	multi	2	2108
VASA published, mouse	292	multi	3	1258
VASA published, mouse	292	multi	4	959
VASA published, mouse	292	multi	5	742
VASA published, mouse	292	multi	6	267
VASA published, mouse	292	multi	7	375
VASA published, mouse	292	multi	8	124
VASA published, mouse	292	multi	9	131
VASA published, mouse	292	multi	10	95
VASA published, mouse	292	multi	11	32
VASA published, mouse	292	multi	12	57
VASA published, mouse	292	multi	13	26
VASA published, mouse	292	multi	14	31
VASA published, mouse	292	multi	15	28
VASA published, mouse	292	multi	16	10
VASA published, mouse	292	multi	17	55
VASA published, mouse	292	multi	18	7
VASA published, mouse	292	multi	19	11
VASA published, mouse	292	multi	20	66
VASA published, mouse	292	single	1	37297
VASA published, mouse	292	single	2	2301
VASA published, mouse	292	single	3	89
VASA published, mouse	292	single	4	1
VASA published, mouse	292	single	8	1
VASA published, mouse	292	single	18	3
VASA published, mouse	292	single	20	1
VASA published, mouse	294	multi	1	9695
VASA published, mouse	294	multi	2	15098
VASA published, mouse	294	multi	3	9864
VASA published, mouse	294	multi	4	7926
VASA published, mouse	294	multi	5	11882
VASA published, mouse	294	multi	6	2303
VASA published, mouse	294	multi	7	3329
VASA published, mouse	294	multi	8	912
VASA published, mouse	294	multi	9	1391
VASA published, mouse	294	multi	10	2447
VASA published, mouse	294	multi	11	451
VASA published, mouse	294	multi	12	338
VASA published, mouse	294	multi	13	192
VASA published, mouse	294	multi	14	318
VASA published, mouse	294	multi	15	224
VASA published, mouse	294	multi	16	85
VASA published, mouse	294	multi	17	98
VASA published, mouse	294	multi	18	18
VASA published, mouse	294	multi	19	61
VASA published, mouse	294	multi	20	352
VASA published, mouse	294	single	1	351718
VASA published, mouse	294	single	2	18358
VASA published, mouse	294	single	3	749
VASA published, mouse	294	single	4	13
VASA published, mouse	294	single	5	2
VASA published, mouse	294	single	6	1
VASA published, mouse	294	single	9	4
VASA published, mouse	294	single	10	6
VASA published, mouse	294	single	16	3
VASA published, mouse	294	single	17	10
VASA published, mouse	294	single	19	7
VASA published, mouse	294	single	20	43
VASA published, mouse	296	multi	1	10335
VASA published, mouse	296	multi	2	17073
VASA published, mouse	296	multi	3	10969
VASA published, mouse	296	multi	4	8225
VASA published, mouse	296	multi	5	7766
VASA published, mouse	296	multi	6	2547
VASA published, mouse	296	multi	7	4209
VASA published, mouse	296	multi	8	1217
VASA published, mouse	296	multi	9	1576
VASA published, mouse	296	multi	10	1616
VASA published, mouse	296	multi	11	427
VASA published, mouse	296	multi	12	460
VASA published, mouse	296	multi	13	222
VASA published, mouse	296	multi	14	315
VASA published, mouse	296	multi	15	115
VASA published, mouse	296	multi	16	81
VASA published, mouse	296	multi	17	112
VASA published, mouse	296	multi	18	31
VASA published, mouse	296	multi	19	79
VASA published, mouse	296	multi	20	319
VASA published, mouse	296	single	1	426530
VASA published, mouse	296	single	2	17834
VASA published, mouse	296	single	3	860
VASA published, mouse	296	single	4	63
VASA published, mouse	296	single	5	2
VASA published, mouse	296	single	8	4
VASA published, mouse	296	single	10	7
VASA published, mouse	296	single	15	1
VASA published, mouse	296	single	16	2
VASA published, mouse	296	single	17	1
VASA published, mouse	296	single	19	5
VASA published, mouse	296	single	20	11
VASA published, mouse	298	multi	1	1062
VASA published, mouse	298	multi	2	1505
VASA published, mouse	298	multi	3	999
VASA published, mouse	298	multi	4	572
VASA published, mouse	298	multi	5	442
VASA published, mouse	298	multi	6	202
VASA published, mouse	298	multi	7	193
VASA published, mouse	298	multi	8	114
VASA published, mouse	298	multi	9	81
VASA published, mouse	298	multi	10	51
VASA published, mouse	298	multi	11	36
VASA published, mouse	298	multi	12	61
VASA published, mouse	298	multi	13	19
VASA published, mouse	298	multi	14	22
VASA published, mouse	298	multi	15	11
VASA published, mouse	298	multi	16	16
VASA published, mouse	298	multi	17	14
VASA published, mouse	298	multi	18	2
VASA published, mouse	298	multi	19	16
VASA published, mouse	298	multi	20	58
VASA published, mouse	298	single	1	32958
VASA published, mouse	298	single	2	1377
VASA published, mouse	298	single	3	33
VASA published, mouse	300	multi	1	13835
VASA published, mouse	300	multi	2	20351
VASA published, mouse	300	multi	3	12686
VASA published, mouse	300	multi	4	11902
VASA published, mouse	300	multi	5	17807
VASA published, mouse	300	multi	6	2994
VASA published, mouse	300	multi	7	5771
VASA published, mouse	300	multi	8	1186
VASA published, mouse	300	multi	9	2541
VASA published, mouse	300	multi	10	3611
VASA published, mouse	300	multi	11	502
VASA published, mouse	300	multi	12	543
VASA published, mouse	300	multi	13	277
VASA published, mouse	300	multi	14	531
VASA published, mouse	300	multi	15	199
VASA published, mouse	300	multi	16	124
VASA published, mouse	300	multi	17	150
VASA published, mouse	300	multi	18	48
VASA published, mouse	300	multi	19	91
VASA published, mouse	300	multi	20	396
VASA published, mouse	300	single	1	528242
VASA published, mouse	300	single	2	25029
VASA published, mouse	300	single	3	1256
VASA published, mouse	300	single	4	67
VASA published, mouse	300	single	6	8
VASA published, mouse	300	single	8	9
VASA published, mouse	300	single	9	1
VASA published, mouse	300	single	10	1
VASA published, mouse	300	single	12	1
VASA published, mouse	300	single	13	14
VASA published, mouse	300	single	15	1
VASA published, mouse	300	single	17	4
VASA published, mouse	300	single	20	21
VASA published, mouse	302	multi	1	5507
VASA published, mouse	302	multi	2	9549
VASA published, mouse	302	multi	3	5813
VASA published, mouse	302	multi	4	3617
VASA published, mouse	302	multi	5	2442
VASA published, mouse	302	multi	6	1385
VASA published, mouse	302	multi	7	1274
VASA published, mouse	302	multi	8	573
VASA published, mouse	302	multi	9	540
VASA published, mouse	302	multi	10	315
VASA published, mouse	302	multi	11	197
VASA published, mouse	302	multi	12	137
VASA published, mouse	302	multi	13	83
VASA published, mouse	302	multi	14	97
VASA published, mouse	302	multi	15	66
VASA published, mouse	302	multi	16	62
VASA published, mouse	302	multi	17	68
VASA published, mouse	302	multi	18	42
VASA published, mouse	302	multi	19	55
VASA published, mouse	302	multi	20	279
VASA published, mouse	302	single	1	208224
VASA published, mouse	302	single	2	8536
VASA published, mouse	302	single	3	241
VASA published, mouse	302	single	4	10
VASA published, mouse	302	single	5	4
VASA published, mouse	302	single	8	2
VASA published, mouse	302	single	10	2
VASA published, mouse	302	single	12	1
VASA published, mouse	302	single	13	2
VASA published, mouse	302	single	18	2
VASA published, mouse	302	single	20	8
VASA published, mouse	304	multi	1	1161
VASA published, mouse	304	multi	2	1271
VASA published, mouse	304	multi	3	692
VASA published, mouse	304	multi	4	587
VASA published, mouse	304	multi	5	853
VASA published, mouse	304	multi	6	225
VASA published, mouse	304	multi	7	686
VASA published, mouse	304	multi	8	44
VASA published, mouse	304	multi	9	511
VASA published, mouse	304	multi	10	95
VASA published, mouse	304	multi	11	42
VASA published, mouse	304	multi	12	22
VASA published, mouse	304	multi	13	10
VASA published, mouse	304	multi	14	15
VASA published, mouse	304	multi	15	8
VASA published, mouse	304	multi	16	5
VASA published, mouse	304	multi	17	1
VASA published, mouse	304	multi	18	2
VASA published, mouse	304	multi	19	8
VASA published, mouse	304	multi	20	17
VASA published, mouse	304	single	1	17979
VASA published, mouse	304	single	2	1036
VASA published, mouse	304	single	3	97
VASA published, mouse	304	single	16	2
VASA published, mouse	304	single	20	1
VASA published, mouse	306	multi	1	2139
VASA published, mouse	306	multi	2	3103
VASA published, mouse	306	multi	3	1750
VASA published, mouse	306	multi	4	1054
VASA published, mouse	306	multi	5	983
VASA published, mouse	306	multi	6	426
VASA published, mouse	306	multi	7	447
VASA published, mouse	306	multi	8	255
VASA published, mouse	306	multi	9	138
VASA published, mouse	306	multi	10	166
VASA published, mouse	306	multi	11	83
VASA published, mouse	306	multi	12	92
VASA published, mouse	306	multi	13	45
VASA published, mouse	306	multi	14	20
VASA published, mouse	306	multi	15	17
VASA published, mouse	306	multi	16	30
VASA published, mouse	306	multi	17	15
VASA published, mouse	306	multi	18	3
VASA published, mouse	306	multi	19	13
VASA published, mouse	306	multi	20	167
VASA published, mouse	306	single	1	63668
VASA published, mouse	306	single	2	2798
VASA published, mouse	306	single	3	93
VASA published, mouse	306	single	6	1
VASA published, mouse	306	single	15	6
VASA published, mouse	306	single	17	1
VASA published, mouse	306	single	20	16
VASA published, mouse	308	multi	1	8189
VASA published, mouse	308	multi	2	12966
VASA published, mouse	308	multi	3	7513
VASA published, mouse	308	multi	4	5545
VASA published, mouse	308	multi	5	4765
VASA published, mouse	308	multi	6	1493
VASA published, mouse	308	multi	7	2723
VASA published, mouse	308	multi	8	791
VASA published, mouse	308	multi	9	1116
VASA published, mouse	308	multi	10	527
VASA published, mouse	308	multi	11	269
VASA published, mouse	308	multi	12	303
VASA published, mouse	308	multi	13	102
VASA published, mouse	308	multi	14	192
VASA published, mouse	308	multi	15	180
VASA published, mouse	308	multi	16	95
VASA published, mouse	308	multi	17	48
VASA published, mouse	308	multi	18	46
VASA published, mouse	308	multi	19	64
VASA published, mouse	308	multi	20	391
VASA published, mouse	308	single	1	307467
VASA published, mouse	308	single	2	12716
VASA published, mouse	308	single	3	427
VASA published, mouse	308	single	4	14
VASA published, mouse	308	single	20	38
VASA published, mouse	310	multi	1	8198
VASA published, mouse	310	multi	2	12753
VASA published, mouse	310	multi	3	8191
VASA published, mouse	310	multi	4	6183
VASA published, mouse	310	multi	5	5654
VASA published, mouse	310	multi	6	1708
VASA published, mouse	310	multi	7	2687
VASA published, mouse	310	multi	8	817
VASA published, mouse	310	multi	9	1109
VASA published, mouse	310	multi	10	824
VASA published, mouse	310	multi	11	355
VASA published, mouse	310	multi	12	334
VASA published, mouse	310	multi	13	130
VASA published, mouse	310	multi	14	154
VASA published, mouse	310	multi	15	125
VASA published, mouse	310	multi	16	80
VASA published, mouse	310	multi	17	65
VASA published, mouse	310	multi	18	35
VASA published, mouse	310	multi	19	63
VASA published, mouse	310	multi	20	345
VASA published, mouse	310	single	1	313952
VASA published, mouse	310	single	2	12830
VASA published, mouse	310	single	3	481
VASA published, mouse	310	single	4	21
VASA published, mouse	310	single	15	2
VASA published, mouse	310	single	20	54
VASA published, mouse	311	multi	1	7403
VASA published, mouse	311	multi	2	11153
VASA published, mouse	311	multi	3	6776
VASA published, mouse	311	multi	4	5338
VASA published, mouse	311	multi	5	4802
VASA published, mouse	311	multi	6	1526
VASA published, mouse	311	multi	7	2071
VASA published, mouse	311	multi	8	737
VASA published, mouse	311	multi	9	804
VASA published, mouse	311	multi	10	516
VASA published, mouse	311	multi	11	228
VASA published, mouse	311	multi	12	241
VASA published, mouse	311	multi	13	80
VASA published, mouse	311	multi	14	137
VASA published, mouse	311	multi	15	80
VASA published, mouse	311	multi	16	91
VASA published, mouse	311	multi	17	40
VASA published, mouse	311	multi	18	23
VASA published, mouse	311	multi	19	50
VASA published, mouse	311	multi	20	257
VASA published, mouse	311	single	1	297015
VASA published, mouse	311	single	2	12534
VASA published, mouse	311	single	3	481
VASA published, mouse	311	single	4	8
VASA published, mouse	311	single	5	4
VASA published, mouse	311	single	6	3
VASA published, mouse	311	single	13	4
VASA published, mouse	311	single	20	40
VASA published, mouse	314	multi	1	8614
VASA published, mouse	314	multi	2	14031
VASA published, mouse	314	multi	3	8898
VASA published, mouse	314	multi	4	12419
VASA published, mouse	314	multi	5	20200
VASA published, mouse	314	multi	6	2168
VASA published, mouse	314	multi	7	4045
VASA published, mouse	314	multi	8	1006
VASA published, mouse	314	multi	9	2092
VASA published, mouse	314	multi	10	2146
VASA published, mouse	314	multi	11	455
VASA published, mouse	314	multi	12	439
VASA published, mouse	314	multi	13	217
VASA published, mouse	314	multi	14	454
VASA published, mouse	314	multi	15	213
VASA published, mouse	314	multi	16	198
VASA published, mouse	314	multi	17	141
VASA published, mouse	314	multi	18	57
VASA published, mouse	314	multi	19	115
VASA published, mouse	314	multi	20	386
VASA published, mouse	314	single	1	367813
VASA published, mouse	314	single	2	17961
VASA published, mouse	314	single	3	931
VASA published, mouse	314	single	4	27
VASA published, mouse	314	single	5	4
VASA published, mouse	314	single	15	1
VASA published, mouse	314	single	17	8
VASA published, mouse	314	single	20	42
VASA published, mouse	316	multi	1	1662
VASA published, mouse	316	multi	2	3259
VASA published, mouse	316	multi	3	2166
VASA published, mouse	316	multi	4	1270
VASA published, mouse	316	multi	5	976
VASA published, mouse	316	multi	6	418
VASA published, mouse	316	multi	7	438
VASA published, mouse	316	multi	8	194
VASA published, mouse	316	multi	9	114
VASA published, mouse	316	multi	10	81
VASA published, mouse	316	multi	11	101
VASA published, mouse	316	multi	12	55
VASA published, mouse	316	multi	13	39
VASA published, mouse	316	multi	14	36
VASA published, mouse	316	multi	15	17
VASA published, mouse	316	multi	16	25
VASA published, mouse	316	multi	17	50
VASA published, mouse	316	multi	18	7
VASA published, mouse	316	multi	19	47
VASA published, mouse	316	multi	20	145
VASA published, mouse	316	single	1	50744
VASA published, mouse	316	single	2	2153
VASA published, mouse	316	single	3	84
VASA published, mouse	316	single	4	2
VASA published, mouse	316	single	20	2
VASA published, mouse	318	multi	1	12088
VASA published, mouse	318	multi	2	17526
VASA published, mouse	318	multi	3	11640
VASA published, mouse	318	multi	4	9864
VASA published, mouse	318	multi	5	8982
VASA published, mouse	318	multi	6	2370
VASA published, mouse	318	multi	7	4212
VASA published, mouse	318	multi	8	1339
VASA published, mouse	318	multi	9	1900
VASA published, mouse	318	multi	10	1536
VASA published, mouse	318	multi	11	429
VASA published, mouse	318	multi	12	474
VASA published, mouse	318	multi	13	206
VASA published, mouse	318	multi	14	320
VASA published, mouse	318	multi	15	234
VASA published, mouse	318	multi	16	133
VASA published, mouse	318	multi	17	155
VASA published, mouse	318	multi	18	39
VASA published, mouse	318	multi	19	99
VASA published, mouse	318	multi	20	494
VASA published, mouse	318	single	1	540385
VASA published, mouse	318	single	2	21841
VASA published, mouse	318	single	3	1098
VASA published, mouse	318	single	4	44
VASA published, mouse	318	single	5	2
VASA published, mouse	318	single	6	4
VASA published, mouse	318	single	9	1
VASA published, mouse	318	single	15	3
VASA published, mouse	318	single	19	2
VASA published, mouse	318	single	20	47
VASA published, mouse	322	multi	1	13497
VASA published, mouse	322	multi	2	21804
VASA published, mouse	322	multi	3	13922
VASA published, mouse	322	multi	4	15448
VASA published, mouse	322	multi	5	23234
VASA published, mouse	322	multi	6	3679
VASA published, mouse	322	multi	7	7839
VASA published, mouse	322	multi	8	1547
VASA published, mouse	322	multi	9	2928
VASA published, mouse	322	multi	10	5945
VASA published, mouse	322	multi	11	610
VASA published, mouse	322	multi	12	635
VASA published, mouse	322	multi	13	367
VASA published, mouse	322	multi	14	778
VASA published, mouse	322	multi	15	305
VASA published, mouse	322	multi	16	225
VASA published, mouse	322	multi	17	128
VASA published, mouse	322	multi	18	61
VASA published, mouse	322	multi	19	145
VASA published, mouse	322	multi	20	759
VASA published, mouse	322	single	1	595520
VASA published, mouse	322	single	2	26916
VASA published, mouse	322	single	3	1357
VASA published, mouse	322	single	4	18
VASA published, mouse	322	single	5	1
VASA published, mouse	322	single	6	2
VASA published, mouse	322	single	7	1
VASA published, mouse	322	single	14	1
VASA published, mouse	322	single	15	3
VASA published, mouse	322	single	19	6
VASA published, mouse	322	single	20	53
VASA published, mouse	324	multi	1	3630
VASA published, mouse	324	multi	2	5298
VASA published, mouse	324	multi	3	3251
VASA published, mouse	324	multi	4	2282
VASA published, mouse	324	multi	5	1840
VASA published, mouse	324	multi	6	754
VASA published, mouse	324	multi	7	1009
VASA published, mouse	324	multi	8	309
VASA published, mouse	324	multi	9	388
VASA published, mouse	324	multi	10	283
VASA published, mouse	324	multi	11	101
VASA published, mouse	324	multi	12	105
VASA published, mouse	324	multi	13	58
VASA published, mouse	324	multi	14	84
VASA published, mouse	324	multi	15	61
VASA published, mouse	324	multi	16	27
VASA published, mouse	324	multi	17	28
VASA published, mouse	324	multi	18	12
VASA published, mouse	324	multi	19	31
VASA published, mouse	324	multi	20	109
VASA published, mouse	324	single	1	136750
VASA published, mouse	324	single	2	5215
VASA published, mouse	324	single	3	293
VASA published, mouse	324	single	4	6
VASA published, mouse	324	single	7	1
VASA published, mouse	324	single	15	8
VASA published, mouse	324	single	20	12
VASA published, mouse	326	multi	1	6274
VASA published, mouse	326	multi	2	9619
VASA published, mouse	326	multi	3	6005
VASA published, mouse	326	multi	4	3817
VASA published, mouse	326	multi	5	3319
VASA published, mouse	326	multi	6	1290
VASA published, mouse	326	multi	7	1445
VASA published, mouse	326	multi	8	593
VASA published, mouse	326	multi	9	576
VASA published, mouse	326	multi	10	481
VASA published, mouse	326	multi	11	242
VASA published, mouse	326	multi	12	241
VASA published, mouse	326	multi	13	110
VASA published, mouse	326	multi	14	140
VASA published, mouse	326	multi	15	95
VASA published, mouse	326	multi	16	36
VASA published, mouse	326	multi	17	74
VASA published, mouse	326	multi	18	17
VASA published, mouse	326	multi	19	59
VASA published, mouse	326	multi	20	266
VASA published, mouse	326	single	1	235337
VASA published, mouse	326	single	2	10190
VASA published, mouse	326	single	3	322
VASA published, mouse	326	single	4	14
VASA published, mouse	326	single	6	1
VASA published, mouse	326	single	14	2
VASA published, mouse	326	single	20	3
VASA published, mouse	328	multi	1	5631
VASA published, mouse	328	multi	2	8912
VASA published, mouse	328	multi	3	4252
VASA published, mouse	328	multi	4	2610
VASA published, mouse	328	multi	5	2206
VASA published, mouse	328	multi	6	779
VASA published, mouse	328	multi	7	1132
VASA published, mouse	328	multi	8	415
VASA published, mouse	328	multi	9	583
VASA published, mouse	328	multi	10	313
VASA published, mouse	328	multi	11	130
VASA published, mouse	328	multi	12	187
VASA published, mouse	328	multi	13	54
VASA published, mouse	328	multi	14	77
VASA published, mouse	328	multi	15	76
VASA published, mouse	328	multi	16	41
VASA published, mouse	328	multi	17	21
VASA published, mouse	328	multi	18	16
VASA published, mouse	328	multi	19	38
VASA published, mouse	328	multi	20	164
VASA published, mouse	328	single	1	140700
VASA published, mouse	328	single	2	6897
VASA published, mouse	328	single	3	216
VASA published, mouse	328	single	4	1
VASA published, mouse	328	single	9	1
VASA published, mouse	328	single	20	8
VASA published, mouse	330	multi	1	2643
VASA published, mouse	330	multi	2	3316
VASA published, mouse	330	multi	3	2149
VASA published, mouse	330	multi	4	1673
VASA published, mouse	330	multi	5	1526
VASA published, mouse	330	multi	6	516
VASA published, mouse	330	multi	7	703
VASA published, mouse	330	multi	8	202
VASA published, mouse	330	multi	9	212
VASA published, mouse	330	multi	10	168
VASA published, mouse	330	multi	11	95
VASA published, mouse	330	multi	12	90
VASA published, mouse	330	multi	13	40
VASA published, mouse	330	multi	14	54
VASA published, mouse	330	multi	15	51
VASA published, mouse	330	multi	16	21
VASA published, mouse	330	multi	17	29
VASA published, mouse	330	multi	18	3
VASA published, mouse	330	multi	19	16
VASA published, mouse	330	multi	20	63
VASA published, mouse	330	single	1	88035
VASA published, mouse	330	single	2	3723
VASA published, mouse	330	single	3	142
VASA published, mouse	330	single	4	6
VASA published, mouse	330	single	16	1
VASA published, mouse	330	single	20	9
VASA published, mouse	332	multi	1	2805
VASA published, mouse	332	multi	2	5206
VASA published, mouse	332	multi	3	3058
VASA published, mouse	332	multi	4	1862
VASA published, mouse	332	multi	5	1394
VASA published, mouse	332	multi	6	723
VASA published, mouse	332	multi	7	726
VASA published, mouse	332	multi	8	262
VASA published, mouse	332	multi	9	222
VASA published, mouse	332	multi	10	146
VASA published, mouse	332	multi	11	120
VASA published, mouse	332	multi	12	116
VASA published, mouse	332	multi	13	46
VASA published, mouse	332	multi	14	43
VASA published, mouse	332	multi	15	36
VASA published, mouse	332	multi	16	17
VASA published, mouse	332	multi	17	34
VASA published, mouse	332	multi	18	14
VASA published, mouse	332	multi	19	12
VASA published, mouse	332	multi	20	181
VASA published, mouse	332	single	1	92882
VASA published, mouse	332	single	2	3800
VASA published, mouse	332	single	3	167
VASA published, mouse	332	single	18	1
VASA published, mouse	332	single	19	11
VASA published, mouse	332	single	20	15
VASA published, mouse	334	multi	1	6209
VASA published, mouse	334	multi	2	10017
VASA published, mouse	334	multi	3	6034
VASA published, mouse	334	multi	4	5426
VASA published, mouse	334	multi	5	6013
VASA published, mouse	334	multi	6	1233
VASA published, mouse	334	multi	7	2180
VASA published, mouse	334	multi	8	729
VASA published, mouse	334	multi	9	1018
VASA published, mouse	334	multi	10	1023
VASA published, mouse	334	multi	11	257
VASA published, mouse	334	multi	12	240
VASA published, mouse	334	multi	13	97
VASA published, mouse	334	multi	14	277
VASA published, mouse	334	multi	15	173
VASA published, mouse	334	multi	16	85
VASA published, mouse	334	multi	17	70
VASA published, mouse	334	multi	18	45
VASA published, mouse	334	multi	19	54
VASA published, mouse	334	multi	20	283
VASA published, mouse	334	single	1	243236
VASA published, mouse	334	single	2	11403
VASA published, mouse	334	single	3	399
VASA published, mouse	334	single	4	22
VASA published, mouse	334	single	8	4
VASA published, mouse	334	single	10	10
VASA published, mouse	334	single	20	65
VASA published, mouse	335	multi	1	9577
VASA published, mouse	335	multi	2	15934
VASA published, mouse	335	multi	3	9883
VASA published, mouse	335	multi	4	9780
VASA published, mouse	335	multi	5	14408
VASA published, mouse	335	multi	6	2177
VASA published, mouse	335	multi	7	4566
VASA published, mouse	335	multi	8	1060
VASA published, mouse	335	multi	9	1725
VASA published, mouse	335	multi	10	2771
VASA published, mouse	335	multi	11	587
VASA published, mouse	335	multi	12	478
VASA published, mouse	335	multi	13	189
VASA published, mouse	335	multi	14	648
VASA published, mouse	335	multi	15	213
VASA published, mouse	335	multi	16	194
VASA published, mouse	335	multi	17	114
VASA published, mouse	335	multi	18	73
VASA published, mouse	335	multi	19	117
VASA published, mouse	335	multi	20	468
VASA published, mouse	335	single	1	400047
VASA published, mouse	335	single	2	20011
VASA published, mouse	335	single	3	760
VASA published, mouse	335	single	4	28
VASA published, mouse	335	single	6	3
VASA published, mouse	335	single	15	1
VASA published, mouse	335	single	16	1
VASA published, mouse	335	single	17	1
VASA published, mouse	335	single	20	35
VASA published, mouse	338	multi	1	1733
VASA published, mouse	338	multi	2	2792
VASA published, mouse	338	multi	3	1912
VASA published, mouse	338	multi	4	1813
VASA published, mouse	338	multi	5	1947
VASA published, mouse	338	multi	6	380
VASA published, mouse	338	multi	7	827
VASA published, mouse	338	multi	8	166
VASA published, mouse	338	multi	9	321
VASA published, mouse	338	multi	10	390
VASA published, mouse	338	multi	11	72
VASA published, mouse	338	multi	12	54
VASA published, mouse	338	multi	13	34
VASA published, mouse	338	multi	14	51
VASA published, mouse	338	multi	15	16
VASA published, mouse	338	multi	16	21
VASA published, mouse	338	multi	17	22
VASA published, mouse	338	multi	18	10
VASA published, mouse	338	multi	19	13
VASA published, mouse	338	multi	20	63
VASA published, mouse	338	single	1	66627
VASA published, mouse	338	single	2	3016
VASA published, mouse	338	single	3	159
VASA published, mouse	338	single	4	4
VASA published, mouse	338	single	20	15
VASA published, mouse	340	multi	1	16929
VASA published, mouse	340	multi	2	26592
VASA published, mouse	340	multi	3	16489
VASA published, mouse	340	multi	4	14189
VASA published, mouse	340	multi	5	12916
VASA published, mouse	340	multi	6	4175
VASA published, mouse	340	multi	7	6553
VASA published, mouse	340	multi	8	2053
VASA published, mouse	340	multi	9	2308
VASA published, mouse	340	multi	10	2557
VASA published, mouse	340	multi	11	700
VASA published, mouse	340	multi	12	730
VASA published, mouse	340	multi	13	326
VASA published, mouse	340	multi	14	410
VASA published, mouse	340	multi	15	290
VASA published, mouse	340	multi	16	167
VASA published, mouse	340	multi	17	173
VASA published, mouse	340	multi	18	81
VASA published, mouse	340	multi	19	219
VASA published, mouse	340	multi	20	790
VASA published, mouse	340	single	1	732152
VASA published, mouse	340	single	2	30120
VASA published, mouse	340	single	3	1181
VASA published, mouse	340	single	4	39
VASA published, mouse	340	single	5	6
VASA published, mouse	340	single	6	8
VASA published, mouse	340	single	7	4
VASA published, mouse	340	single	8	7
VASA published, mouse	340	single	10	2
VASA published, mouse	340	single	11	1
VASA published, mouse	340	single	12	8
VASA published, mouse	340	single	13	8
VASA published, mouse	340	single	14	1
VASA published, mouse	340	single	15	2
VASA published, mouse	340	single	16	21
VASA published, mouse	340	single	17	11
VASA published, mouse	340	single	18	7
VASA published, mouse	340	single	19	30
VASA published, mouse	340	single	20	97
VASA published, mouse	342	multi	1	8449
VASA published, mouse	342	multi	2	14479
VASA published, mouse	342	multi	3	8917
VASA published, mouse	342	multi	4	6739
VASA published, mouse	342	multi	5	5248
VASA published, mouse	342	multi	6	1965
VASA published, mouse	342	multi	7	2782
VASA published, mouse	342	multi	8	995
VASA published, mouse	342	multi	9	1165
VASA published, mouse	342	multi	10	827
VASA published, mouse	342	multi	11	372
VASA published, mouse	342	multi	12	338
VASA published, mouse	342	multi	13	209
VASA published, mouse	342	multi	14	255
VASA published, mouse	342	multi	15	222
VASA published, mouse	342	multi	16	113
VASA published, mouse	342	multi	17	115
VASA published, mouse	342	multi	18	33
VASA published, mouse	342	multi	19	69
VASA published, mouse	342	multi	20	432
VASA published, mouse	342	single	1	343860
VASA published, mouse	342	single	2	13743
VASA published, mouse	342	single	3	464
VASA published, mouse	342	single	4	7
VASA published, mouse	342	single	14	2
VASA published, mouse	342	single	15	9
VASA published, mouse	342	single	16	1
VASA published, mouse	342	single	18	1
VASA published, mouse	342	single	20	19
VASA published, mouse	344	multi	1	7267
VASA published, mouse	344	multi	2	10944
VASA published, mouse	344	multi	3	6433
VASA published, mouse	344	multi	4	4281
VASA published, mouse	344	multi	5	3353
VASA published, mouse	344	multi	6	1496
VASA published, mouse	344	multi	7	1782
VASA published, mouse	344	multi	8	721
VASA published, mouse	344	multi	9	796
VASA published, mouse	344	multi	10	374
VASA published, mouse	344	multi	11	208
VASA published, mouse	344	multi	12	244
VASA published, mouse	344	multi	13	85
VASA published, mouse	344	multi	14	83
VASA published, mouse	344	multi	15	100
VASA published, mouse	344	multi	16	70
VASA published, mouse	344	multi	17	94
VASA published, mouse	344	multi	18	16
VASA published, mouse	344	multi	19	68
VASA published, mouse	344	multi	20	259
VASA published, mouse	344	single	1	277156
